Ensembl,Module
ENSG00000100968,mod0_Gupta
ENSG00000161996,mod0_Gupta
ENSG00000064547,mod0_Gupta
ENSG00000100360,mod6_Gupta
ENSG00000112130,mod10_Gupta
ENSG00000234912,mod0_Gupta
ENSG00000162004,mod0_Gupta
ENSG00000173598,mod6_Gupta
ENSG00000163877,mod0_Gupta
ENSG00000174886,mod4_Gupta
ENSG00000134574,mod4_Gupta
ENSG00000258472,mod10_Gupta
ENSG00000250321,mod0_Gupta
ENSG00000147316,mod0_Gupta
ENSG00000119203,mod1_Gupta
ENSG00000166091,mod3_Gupta
ENSG00000164327,mod0_Gupta
ENSG00000008256,mod2_Gupta
ENSG00000120837,mod0_Gupta
ENSG00000204655,mod3_Gupta
ENSG00000067066,mod5_Gupta
ENSG00000171865,mod1_Gupta
ENSG00000226852,mod1_Gupta
ENSG00000138085,mod5_Gupta
ENSG00000110619,mod8_Gupta
ENSG00000106617,mod2_Gupta
ENSG00000148737,mod0_Gupta
ENSG00000104435,mod1_Gupta
ENSG00000106052,mod9_Gupta
ENSG00000151503,mod0_Gupta
ENSG00000135766,mod3_Gupta
ENSG00000213885,mod4_Gupta
ENSG00000189171,mod7_Gupta
ENSG00000179776,mod0_Gupta
ENSG00000099256,mod3_Gupta
ENSG00000067057,mod1_Gupta
ENSG00000125352,mod0_Gupta
ENSG00000220008,mod0_Gupta
ENSG00000180879,mod4_Gupta
ENSG00000004975,mod3_Gupta
ENSG00000105427,mod0_Gupta
ENSG00000139880,mod0_Gupta
ENSG00000151694,mod0_Gupta
ENSG00000180357,mod0_Gupta
ENSG00000247271,mod4_Gupta
ENSG00000225968,mod1_Gupta
ENSG00000132846,mod4_Gupta
ENSG00000181827,mod0_Gupta
ENSG00000082269,mod0_Gupta
ENSG00000121769,mod1_Gupta
ENSG00000104915,mod0_Gupta
ENSG00000130204,mod1_Gupta
ENSG00000096384,mod0_Gupta
ENSG00000182674,mod2_Gupta
ENSG00000114316,mod8_Gupta
ENSG00000161243,mod2_Gupta
ENSG00000104356,mod8_Gupta
ENSG00000179292,mod3_Gupta
ENSG00000008324,mod0_Gupta
ENSG00000148331,mod6_Gupta
ENSG00000137274,mod0_Gupta
ENSG00000099284,mod1_Gupta
ENSG00000116062,mod3_Gupta
ENSG00000143970,mod0_Gupta
ENSG00000173230,mod8_Gupta
ENSG00000088899,mod1_Gupta
ENSG00000225536,mod12_Gupta
ENSG00000198160,mod5_Gupta
ENSG00000135835,mod0_Gupta
ENSG00000151692,mod3_Gupta
ENSG00000165566,mod3_Gupta
ENSG00000184508,mod4_Gupta
ENSG00000241061,mod4_Gupta
ENSG00000169976,mod4_Gupta
ENSG00000238741,mod1_Gupta
ENSG00000106633,mod5_Gupta
ENSG00000140416,mod8_Gupta
ENSG00000111321,mod5_Gupta
ENSG00000066455,mod3_Gupta
ENSG00000171291,mod0_Gupta
ENSG00000101166,mod0_Gupta
ENSG00000185100,mod0_Gupta
ENSG00000017483,mod1_Gupta
ENSG00000133997,mod1_Gupta
ENSG00000141576,mod1_Gupta
ENSG00000130714,mod1_Gupta
ENSG00000100271,mod6_Gupta
ENSG00000184524,mod1_Gupta
ENSG00000133422,mod0_Gupta
ENSG00000099917,mod0_Gupta
ENSG00000178381,mod10_Gupta
ENSG00000129566,mod3_Gupta
ENSG00000169598,mod3_Gupta
ENSG00000008283,mod1_Gupta
ENSG00000133247,mod0_Gupta
ENSG00000012822,mod0_Gupta
ENSG00000069345,mod1_Gupta
ENSG00000141639,mod0_Gupta
ENSG00000237214,mod4_Gupta
ENSG00000107672,mod0_Gupta
ENSG00000086712,mod0_Gupta
ENSG00000145920,mod1_Gupta
ENSG00000117523,mod8_Gupta
ENSG00000144583,mod1_Gupta
ENSG00000172339,mod4_Gupta
ENSG00000132975,mod1_Gupta
ENSG00000267811,mod0_Gupta
ENSG00000196652,mod0_Gupta
ENSG00000065268,mod10_Gupta
ENSG00000101049,mod3_Gupta
ENSG00000127920,mod5_Gupta
ENSG00000121073,mod0_Gupta
ENSG00000122008,mod0_Gupta
ENSG00000060688,mod0_Gupta
ENSG00000225695,mod0_Gupta
ENSG00000038532,mod1_Gupta
ENSG00000237943,mod3_Gupta
ENSG00000179859,mod0_Gupta
ENSG00000011243,mod0_Gupta
ENSG00000158470,mod2_Gupta
ENSG00000125107,mod0_Gupta
ENSG00000171587,mod2_Gupta
ENSG00000139220,mod6_Gupta
ENSG00000167543,mod5_Gupta
ENSG00000197122,mod2_Gupta
ENSG00000084234,mod0_Gupta
ENSG00000150712,mod2_Gupta
ENSG00000265298,mod0_Gupta
ENSG00000067836,mod1_Gupta
ENSG00000196391,mod0_Gupta
ENSG00000196233,mod0_Gupta
ENSG00000091664,mod1_Gupta
ENSG00000118046,mod0_Gupta
ENSG00000105229,mod9_Gupta
ENSG00000129187,mod0_Gupta
ENSG00000109133,mod0_Gupta
ENSG00000175970,mod0_Gupta
ENSG00000099282,mod3_Gupta
ENSG00000128011,mod2_Gupta
ENSG00000213462,mod0_Gupta
ENSG00000126561,mod5_Gupta
ENSG00000115204,mod0_Gupta
ENSG00000072858,mod6_Gupta
ENSG00000131634,mod0_Gupta
ENSG00000188153,mod3_Gupta
ENSG00000147364,mod0_Gupta
ENSG00000145495,mod6_Gupta
ENSG00000159784,mod2_Gupta
ENSG00000081665,mod0_Gupta
ENSG00000263327,mod4_Gupta
ENSG00000218502,mod12_Gupta
ENSG00000254690,mod0_Gupta
ENSG00000143321,mod0_Gupta
ENSG00000255909,mod4_Gupta
ENSG00000177181,mod1_Gupta
ENSG00000133460,mod1_Gupta
ENSG00000138095,mod6_Gupta
ENSG00000056097,mod0_Gupta
ENSG00000152700,mod3_Gupta
ENSG00000159692,mod1_Gupta
ENSG00000247092,mod0_Gupta
ENSG00000145919,mod0_Gupta
ENSG00000144118,mod1_Gupta
ENSG00000175279,mod1_Gupta
ENSG00000095906,mod0_Gupta
ENSG00000184388,mod0_Gupta
ENSG00000164161,mod3_Gupta
ENSG00000161800,mod0_Gupta
ENSG00000231074,mod0_Gupta
ENSG00000142453,mod6_Gupta
ENSG00000116127,mod0_Gupta
ENSG00000088298,mod5_Gupta
ENSG00000123595,mod0_Gupta
ENSG00000117713,mod0_Gupta
ENSG00000092931,mod0_Gupta
ENSG00000082482,mod2_Gupta
ENSG00000171202,mod0_Gupta
ENSG00000173175,mod2_Gupta
ENSG00000148123,mod3_Gupta
ENSG00000198944,mod2_Gupta
ENSG00000162998,mod0_Gupta
ENSG00000139651,mod0_Gupta
ENSG00000182327,mod0_Gupta
ENSG00000142459,mod2_Gupta
ENSG00000196544,mod0_Gupta
ENSG00000167393,mod4_Gupta
ENSG00000017427,mod8_Gupta
ENSG00000106992,mod9_Gupta
ENSG00000153310,mod0_Gupta
ENSG00000176845,mod5_Gupta
ENSG00000064419,mod0_Gupta
ENSG00000085274,mod0_Gupta
ENSG00000116957,mod1_Gupta
ENSG00000189221,mod7_Gupta
ENSG00000134250,mod7_Gupta
ENSG00000152520,mod0_Gupta
ENSG00000215021,mod0_Gupta
ENSG00000232677,mod6_Gupta
ENSG00000066322,mod3_Gupta
ENSG00000104518,mod5_Gupta
ENSG00000141378,mod4_Gupta
ENSG00000144158,mod4_Gupta
ENSG00000004534,mod0_Gupta
ENSG00000211584,mod3_Gupta
ENSG00000068976,mod7_Gupta
ENSG00000143952,mod0_Gupta
ENSG00000196923,mod9_Gupta
ENSG00000100138,mod6_Gupta
ENSG00000140320,mod2_Gupta
ENSG00000102924,mod2_Gupta
ENSG00000133195,mod3_Gupta
ENSG00000196911,mod0_Gupta
ENSG00000176907,mod0_Gupta
ENSG00000125740,mod6_Gupta
ENSG00000117477,mod8_Gupta
ENSG00000152931,mod1_Gupta
ENSG00000167085,mod5_Gupta
ENSG00000243859,mod0_Gupta
ENSG00000187240,mod0_Gupta
ENSG00000169213,mod6_Gupta
ENSG00000115350,mod4_Gupta
ENSG00000128578,mod2_Gupta
ENSG00000197712,mod4_Gupta
ENSG00000139644,mod7_Gupta
ENSG00000118412,mod9_Gupta
ENSG00000164494,mod0_Gupta
ENSG00000226666,mod12_Gupta
ENSG00000168329,mod0_Gupta
ENSG00000149485,mod9_Gupta
ENSG00000196405,mod1_Gupta
ENSG00000048471,mod5_Gupta
ENSG00000160049,mod8_Gupta
ENSG00000115107,mod5_Gupta
ENSG00000267422,mod3_Gupta
ENSG00000078403,mod0_Gupta
ENSG00000080573,mod7_Gupta
ENSG00000178927,mod5_Gupta
ENSG00000064995,mod8_Gupta
ENSG00000260822,mod1_Gupta
ENSG00000156968,mod0_Gupta
ENSG00000164031,mod1_Gupta
ENSG00000139675,mod0_Gupta
ENSG00000177479,mod1_Gupta
ENSG00000177519,mod2_Gupta
ENSG00000187123,mod0_Gupta
ENSG00000151320,mod2_Gupta
ENSG00000105976,mod0_Gupta
ENSG00000104825,mod9_Gupta
ENSG00000077782,mod5_Gupta
ENSG00000100225,mod3_Gupta
ENSG00000181722,mod7_Gupta
ENSG00000160072,mod4_Gupta
ENSG00000107954,mod6_Gupta
ENSG00000188735,mod1_Gupta
ENSG00000145020,mod0_Gupta
ENSG00000112562,mod0_Gupta
ENSG00000138311,mod1_Gupta
ENSG00000197937,mod0_Gupta
ENSG00000171858,mod4_Gupta
ENSG00000171793,mod6_Gupta
ENSG00000106400,mod4_Gupta
ENSG00000206560,mod3_Gupta
ENSG00000135164,mod0_Gupta
ENSG00000146416,mod0_Gupta
ENSG00000167799,mod0_Gupta
ENSG00000231764,mod6_Gupta
ENSG00000162129,mod0_Gupta
ENSG00000154832,mod0_Gupta
ENSG00000165113,mod9_Gupta
ENSG00000124772,mod6_Gupta
ENSG00000138642,mod0_Gupta
ENSG00000069966,mod1_Gupta
ENSG00000114812,mod2_Gupta
ENSG00000172939,mod3_Gupta
ENSG00000111331,mod5_Gupta
ENSG00000049883,mod5_Gupta
ENSG00000068885,mod2_Gupta
ENSG00000111907,mod7_Gupta
ENSG00000165966,mod0_Gupta
ENSG00000106484,mod5_Gupta
ENSG00000141696,mod8_Gupta
ENSG00000115252,mod2_Gupta
ENSG00000173868,mod1_Gupta
ENSG00000068724,mod5_Gupta
ENSG00000143158,mod10_Gupta
ENSG00000006451,mod0_Gupta
ENSG00000110075,mod0_Gupta
ENSG00000154511,mod0_Gupta
ENSG00000198862,mod0_Gupta
ENSG00000168092,mod1_Gupta
ENSG00000059378,mod5_Gupta
ENSG00000183527,mod1_Gupta
ENSG00000101246,mod0_Gupta
ENSG00000165525,mod9_Gupta
ENSG00000124098,mod9_Gupta
ENSG00000105122,mod11_Gupta
ENSG00000205771,mod8_Gupta
ENSG00000231799,mod0_Gupta
ENSG00000144230,mod3_Gupta
ENSG00000167770,mod6_Gupta
ENSG00000109861,mod4_Gupta
ENSG00000159267,mod0_Gupta
ENSG00000100154,mod0_Gupta
ENSG00000225706,mod1_Gupta
ENSG00000178764,mod3_Gupta
ENSG00000086758,mod0_Gupta
ENSG00000119509,mod0_Gupta
ENSG00000119446,mod0_Gupta
ENSG00000168385,mod3_Gupta
ENSG00000177613,mod3_Gupta
ENSG00000255098,mod10_Gupta
ENSG00000198931,mod5_Gupta
ENSG00000084463,mod0_Gupta
ENSG00000042429,mod0_Gupta
ENSG00000065183,mod0_Gupta
ENSG00000111144,mod0_Gupta
ENSG00000100926,mod5_Gupta
ENSG00000256802,mod0_Gupta
ENSG00000255384,mod0_Gupta
ENSG00000198756,mod0_Gupta
ENSG00000147588,mod7_Gupta
ENSG00000197921,mod0_Gupta
ENSG00000175662,mod2_Gupta
ENSG00000129197,mod0_Gupta
ENSG00000131788,mod2_Gupta
ENSG00000213015,mod0_Gupta
ENSG00000151611,mod0_Gupta
ENSG00000196914,mod2_Gupta
ENSG00000184486,mod0_Gupta
ENSG00000230629,mod4_Gupta
ENSG00000165410,mod3_Gupta
ENSG00000140319,mod0_Gupta
ENSG00000249353,mod9_Gupta
ENSG00000173653,mod0_Gupta
ENSG00000125968,mod5_Gupta
ENSG00000133789,mod0_Gupta
ENSG00000154114,mod0_Gupta
ENSG00000255823,mod0_Gupta
ENSG00000132313,mod0_Gupta
ENSG00000182379,mod1_Gupta
ENSG00000164898,mod4_Gupta
ENSG00000186591,mod5_Gupta
ENSG00000231770,mod3_Gupta
ENSG00000152078,mod0_Gupta
ENSG00000167081,mod0_Gupta
ENSG00000197901,mod0_Gupta
ENSG00000133313,mod3_Gupta
ENSG00000160305,mod0_Gupta
ENSG00000109610,mod7_Gupta
ENSG00000042753,mod10_Gupta
ENSG00000147255,mod7_Gupta
ENSG00000126464,mod2_Gupta
ENSG00000125843,mod0_Gupta
ENSG00000179091,mod1_Gupta
ENSG00000119777,mod0_Gupta
ENSG00000143603,mod5_Gupta
ENSG00000160948,mod4_Gupta
ENSG00000128524,mod4_Gupta
ENSG00000161021,mod3_Gupta
ENSG00000156232,mod0_Gupta
ENSG00000176125,mod0_Gupta
ENSG00000121060,mod0_Gupta
ENSG00000218227,mod4_Gupta
ENSG00000134121,mod2_Gupta
ENSG00000047365,mod3_Gupta
ENSG00000166863,mod1_Gupta
ENSG00000170581,mod5_Gupta
ENSG00000187653,mod4_Gupta
ENSG00000132970,mod2_Gupta
ENSG00000100083,mod0_Gupta
ENSG00000167695,mod0_Gupta
ENSG00000225190,mod0_Gupta
ENSG00000196793,mod0_Gupta
ENSG00000006611,mod3_Gupta
ENSG00000143157,mod3_Gupta
ENSG00000167968,mod0_Gupta
ENSG00000007237,mod2_Gupta
ENSG00000065609,mod1_Gupta
ENSG00000107362,mod3_Gupta
ENSG00000198482,mod2_Gupta
ENSG00000116213,mod0_Gupta
ENSG00000225138,mod1_Gupta
ENSG00000136158,mod0_Gupta
ENSG00000147813,mod10_Gupta
ENSG00000130775,mod3_Gupta
ENSG00000163848,mod0_Gupta
ENSG00000119953,mod0_Gupta
ENSG00000144061,mod9_Gupta
ENSG00000042286,mod5_Gupta
ENSG00000242028,mod0_Gupta
ENSG00000250461,mod9_Gupta
ENSG00000082438,mod0_Gupta
ENSG00000114982,mod0_Gupta
ENSG00000133639,mod5_Gupta
ENSG00000143147,mod0_Gupta
ENSG00000125814,mod1_Gupta
ENSG00000225830,mod0_Gupta
ENSG00000007384,mod0_Gupta
ENSG00000162552,mod2_Gupta
ENSG00000204564,mod1_Gupta
ENSG00000160828,mod8_Gupta
ENSG00000204525,mod11_Gupta
ENSG00000110025,mod0_Gupta
ENSG00000101126,mod2_Gupta
ENSG00000132702,mod3_Gupta
ENSG00000180769,mod0_Gupta
ENSG00000160445,mod2_Gupta
ENSG00000198932,mod1_Gupta
ENSG00000129925,mod5_Gupta
ENSG00000228305,mod10_Gupta
ENSG00000092964,mod0_Gupta
ENSG00000091490,mod0_Gupta
ENSG00000148842,mod2_Gupta
ENSG00000108773,mod6_Gupta
ENSG00000168439,mod0_Gupta
ENSG00000255302,mod10_Gupta
ENSG00000068120,mod4_Gupta
ENSG00000197858,mod0_Gupta
ENSG00000077238,mod11_Gupta
ENSG00000104522,mod10_Gupta
ENSG00000124788,mod2_Gupta
ENSG00000175787,mod1_Gupta
ENSG00000183060,mod1_Gupta
ENSG00000169085,mod1_Gupta
ENSG00000162522,mod2_Gupta
ENSG00000072952,mod7_Gupta
ENSG00000145911,mod1_Gupta
ENSG00000112200,mod0_Gupta
ENSG00000100311,mod0_Gupta
ENSG00000248835,mod0_Gupta
ENSG00000148950,mod0_Gupta
ENSG00000182180,mod8_Gupta
ENSG00000130477,mod1_Gupta
ENSG00000186787,mod1_Gupta
ENSG00000066777,mod0_Gupta
ENSG00000080819,mod3_Gupta
ENSG00000110628,mod0_Gupta
ENSG00000124422,mod2_Gupta
ENSG00000107021,mod2_Gupta
ENSG00000132694,mod1_Gupta
ENSG00000140983,mod1_Gupta
ENSG00000182247,mod0_Gupta
ENSG00000119912,mod4_Gupta
ENSG00000160606,mod7_Gupta
ENSG00000167645,mod0_Gupta
ENSG00000235162,mod5_Gupta
ENSG00000073969,mod2_Gupta
ENSG00000119283,mod0_Gupta
ENSG00000137288,mod4_Gupta
ENSG00000127463,mod1_Gupta
ENSG00000149262,mod5_Gupta
ENSG00000128335,mod9_Gupta
ENSG00000121988,mod0_Gupta
ENSG00000168005,mod1_Gupta
ENSG00000147669,mod0_Gupta
ENSG00000178445,mod0_Gupta
ENSG00000078061,mod7_Gupta
ENSG00000155393,mod0_Gupta
ENSG00000107147,mod1_Gupta
ENSG00000147576,mod7_Gupta
ENSG00000214297,mod12_Gupta
ENSG00000128274,mod5_Gupta
ENSG00000110651,mod7_Gupta
ENSG00000215217,mod5_Gupta
ENSG00000070476,mod3_Gupta
ENSG00000167220,mod2_Gupta
ENSG00000086848,mod0_Gupta
ENSG00000130158,mod0_Gupta
ENSG00000217130,mod0_Gupta
ENSG00000196683,mod4_Gupta
ENSG00000156482,mod4_Gupta
ENSG00000023041,mod0_Gupta
ENSG00000152689,mod3_Gupta
ENSG00000134910,mod5_Gupta
ENSG00000185418,mod3_Gupta
ENSG00000125611,mod4_Gupta
ENSG00000182103,mod7_Gupta
ENSG00000112282,mod0_Gupta
ENSG00000221866,mod2_Gupta
ENSG00000140006,mod0_Gupta
ENSG00000117616,mod3_Gupta
ENSG00000255112,mod2_Gupta
ENSG00000059804,mod6_Gupta
ENSG00000185485,mod0_Gupta
ENSG00000139722,mod0_Gupta
ENSG00000170142,mod0_Gupta
ENSG00000034152,mod4_Gupta
ENSG00000116205,mod0_Gupta
ENSG00000157766,mod11_Gupta
ENSG00000166704,mod0_Gupta
ENSG00000163528,mod1_Gupta
ENSG00000162244,mod4_Gupta
ENSG00000183580,mod7_Gupta
ENSG00000080845,mod6_Gupta
ENSG00000204435,mod4_Gupta
ENSG00000109270,mod1_Gupta
ENSG00000100124,mod1_Gupta
ENSG00000152022,mod5_Gupta
ENSG00000185507,mod5_Gupta
ENSG00000051825,mod10_Gupta
ENSG00000188243,mod5_Gupta
ENSG00000242498,mod0_Gupta
ENSG00000177614,mod2_Gupta
ENSG00000172007,mod0_Gupta
ENSG00000138433,mod9_Gupta
ENSG00000169896,mod11_Gupta
ENSG00000151376,mod6_Gupta
ENSG00000243660,mod0_Gupta
ENSG00000138399,mod1_Gupta
ENSG00000266037,mod10_Gupta
ENSG00000165526,mod0_Gupta
ENSG00000085231,mod6_Gupta
ENSG00000082805,mod0_Gupta
ENSG00000094914,mod3_Gupta
ENSG00000100151,mod1_Gupta
ENSG00000155897,mod7_Gupta
ENSG00000154640,mod0_Gupta
ENSG00000171817,mod6_Gupta
ENSG00000164934,mod5_Gupta
ENSG00000144677,mod7_Gupta
ENSG00000099250,mod5_Gupta
ENSG00000157933,mod0_Gupta
ENSG00000182890,mod0_Gupta
ENSG00000260563,mod0_Gupta
ENSG00000109390,mod4_Gupta
ENSG00000244045,mod0_Gupta
ENSG00000197982,mod4_Gupta
ENSG00000059377,mod11_Gupta
ENSG00000009844,mod2_Gupta
ENSG00000163050,mod0_Gupta
ENSG00000162378,mod6_Gupta
ENSG00000198909,mod0_Gupta
ENSG00000102226,mod2_Gupta
ENSG00000086589,mod5_Gupta
ENSG00000122126,mod2_Gupta
ENSG00000148120,mod3_Gupta
ENSG00000213859,mod5_Gupta
ENSG00000120526,mod0_Gupta
ENSG00000125482,mod9_Gupta
ENSG00000139116,mod1_Gupta
ENSG00000092108,mod0_Gupta
ENSG00000125170,mod1_Gupta
ENSG00000102908,mod0_Gupta
ENSG00000173020,mod1_Gupta
ENSG00000130522,mod0_Gupta
ENSG00000241935,mod0_Gupta
ENSG00000005022,mod0_Gupta
ENSG00000257647,mod1_Gupta
ENSG00000160014,mod1_Gupta
ENSG00000137776,mod9_Gupta
ENSG00000138386,mod4_Gupta
ENSG00000263753,mod0_Gupta
ENSG00000235859,mod8_Gupta
ENSG00000106351,mod0_Gupta
ENSG00000155846,mod1_Gupta
ENSG00000167395,mod0_Gupta
ENSG00000106355,mod0_Gupta
ENSG00000066027,mod7_Gupta
ENSG00000126106,mod10_Gupta
ENSG00000128602,mod7_Gupta
ENSG00000102904,mod1_Gupta
ENSG00000139496,mod0_Gupta
ENSG00000060718,mod0_Gupta
ENSG00000107960,mod0_Gupta
ENSG00000107290,mod3_Gupta
ENSG00000226243,mod0_Gupta
ENSG00000178982,mod4_Gupta
ENSG00000087263,mod9_Gupta
ENSG00000197170,mod1_Gupta
ENSG00000173692,mod8_Gupta
ENSG00000152133,mod9_Gupta
ENSG00000243554,mod5_Gupta
ENSG00000143376,mod2_Gupta
ENSG00000257103,mod3_Gupta
ENSG00000125266,mod8_Gupta
ENSG00000139636,mod6_Gupta
ENSG00000112078,mod5_Gupta
ENSG00000184156,mod6_Gupta
ENSG00000050438,mod2_Gupta
ENSG00000005889,mod0_Gupta
ENSG00000141985,mod0_Gupta
ENSG00000100918,mod0_Gupta
ENSG00000128253,mod0_Gupta
ENSG00000006283,mod2_Gupta
ENSG00000138468,mod0_Gupta
ENSG00000126012,mod2_Gupta
ENSG00000108774,mod7_Gupta
ENSG00000156959,mod2_Gupta
ENSG00000163013,mod2_Gupta
ENSG00000157693,mod1_Gupta
ENSG00000182831,mod0_Gupta
ENSG00000121417,mod0_Gupta
ENSG00000115041,mod1_Gupta
ENSG00000261824,mod0_Gupta
ENSG00000108591,mod0_Gupta
ENSG00000144320,mod0_Gupta
ENSG00000205364,mod5_Gupta
ENSG00000234742,mod0_Gupta
ENSG00000173171,mod0_Gupta
ENSG00000048707,mod2_Gupta
ENSG00000103051,mod0_Gupta
ENSG00000053372,mod8_Gupta
ENSG00000159873,mod0_Gupta
ENSG00000168748,mod1_Gupta
ENSG00000198721,mod4_Gupta
ENSG00000163931,mod5_Gupta
ENSG00000053501,mod4_Gupta
ENSG00000188690,mod8_Gupta
ENSG00000131165,mod5_Gupta
ENSG00000101457,mod0_Gupta
ENSG00000143442,mod0_Gupta
ENSG00000169562,mod3_Gupta
ENSG00000133805,mod3_Gupta
ENSG00000254682,mod0_Gupta
ENSG00000174903,mod0_Gupta
ENSG00000073905,mod6_Gupta
ENSG00000197451,mod0_Gupta
ENSG00000170144,mod0_Gupta
ENSG00000140025,mod6_Gupta
ENSG00000169891,mod1_Gupta
ENSG00000144730,mod7_Gupta
ENSG00000158850,mod0_Gupta
ENSG00000115053,mod3_Gupta
ENSG00000123575,mod0_Gupta
ENSG00000174059,mod3_Gupta
ENSG00000173207,mod4_Gupta
ENSG00000147853,mod0_Gupta
ENSG00000133985,mod2_Gupta
ENSG00000137843,mod2_Gupta
ENSG00000165389,mod0_Gupta
ENSG00000129103,mod0_Gupta
ENSG00000168216,mod3_Gupta
ENSG00000164022,mod9_Gupta
ENSG00000128708,mod4_Gupta
ENSG00000137185,mod0_Gupta
ENSG00000013306,mod5_Gupta
ENSG00000134575,mod6_Gupta
ENSG00000167178,mod2_Gupta
ENSG00000155868,mod0_Gupta
ENSG00000153237,mod8_Gupta
ENSG00000122376,mod0_Gupta
ENSG00000160050,mod10_Gupta
ENSG00000075826,mod0_Gupta
ENSG00000128581,mod6_Gupta
ENSG00000109654,mod0_Gupta
ENSG00000186162,mod1_Gupta
ENSG00000170854,mod0_Gupta
ENSG00000214063,mod5_Gupta
ENSG00000138449,mod0_Gupta
ENSG00000118418,mod7_Gupta
ENSG00000123684,mod1_Gupta
ENSG00000117362,mod7_Gupta
ENSG00000175931,mod2_Gupta
ENSG00000151490,mod6_Gupta
ENSG00000180964,mod8_Gupta
ENSG00000063176,mod1_Gupta
ENSG00000084733,mod5_Gupta
ENSG00000145526,mod1_Gupta
ENSG00000198576,mod1_Gupta
ENSG00000213965,mod1_Gupta
ENSG00000162738,mod3_Gupta
ENSG00000054523,mod2_Gupta
ENSG00000172824,mod3_Gupta
ENSG00000120049,mod1_Gupta
ENSG00000214391,mod12_Gupta
ENSG00000187961,mod1_Gupta
ENSG00000188343,mod1_Gupta
ENSG00000188321,mod0_Gupta
ENSG00000144152,mod1_Gupta
ENSG00000177105,mod3_Gupta
ENSG00000126950,mod1_Gupta
ENSG00000185813,mod1_Gupta
ENSG00000011143,mod0_Gupta
ENSG00000157510,mod0_Gupta
ENSG00000205517,mod0_Gupta
ENSG00000206561,mod1_Gupta
ENSG00000117600,mod2_Gupta
