Ensembl,Module
ENSG00000015133,M11_Parikshak2013
ENSG00000015153,M0_Parikshak2013
ENSG00000015171,M17_Parikshak2013
ENSG00000015285,M18_Parikshak2013
ENSG00000015413,M3_Parikshak2013
ENSG00000015475,M0_Parikshak2013
ENSG00000015479,M9_Parikshak2013
ENSG00000015532,M0_Parikshak2013
ENSG00000015592,M0_Parikshak2013
ENSG00000015676,M16_Parikshak2013
ENSG00000016082,M15_Parikshak2013
ENSG00000016391,M13_Parikshak2013
ENSG00000016402,M15_Parikshak2013
ENSG00000016602,M0_Parikshak2013
ENSG00000016864,M0_Parikshak2013
ENSG00000017260,M16_Parikshak2013
ENSG00000017373,M0_Parikshak2013
ENSG00000017427,M17_Parikshak2013
ENSG00000017483,M18_Parikshak2013
ENSG00000017621,M0_Parikshak2013
ENSG00000017797,M0_Parikshak2013
ENSG00000018189,M0_Parikshak2013
ENSG00000018236,M16_Parikshak2013
ENSG00000018280,M15_Parikshak2013
ENSG00000018408,M18_Parikshak2013
ENSG00000018510,M0_Parikshak2013
ENSG00000018607,M0_Parikshak2013
ENSG00000018610,M0_Parikshak2013
ENSG00000018625,M1_Parikshak2013
ENSG00000018699,M5_Parikshak2013
ENSG00000018869,M0_Parikshak2013
ENSG00000019102,M0_Parikshak2013
ENSG00000019144,M0_Parikshak2013
ENSG00000019169,M18_Parikshak2013
ENSG00000019186,M0_Parikshak2013
ENSG00000019485,M0_Parikshak2013
ENSG00000019505,M0_Parikshak2013
ENSG00000019549,M0_Parikshak2013
ENSG00000019582,M13_Parikshak2013
ENSG00000019991,M15_Parikshak2013
ENSG00000019995,M6_Parikshak2013
ENSG00000020129,M16_Parikshak2013
ENSG00000020181,M18_Parikshak2013
ENSG00000020256,M3_Parikshak2013
ENSG00000020426,M0_Parikshak2013
ENSG00000020577,M1_Parikshak2013
ENSG00000020922,M11_Parikshak2013
ENSG00000021300,M13_Parikshak2013
ENSG00000021355,M1_Parikshak2013
ENSG00000021574,M5_Parikshak2013
ENSG00000021645,M13_Parikshak2013
ENSG00000021762,M6_Parikshak2013
ENSG00000021776,M3_Parikshak2013
ENSG00000021826,M18_Parikshak2013
ENSG00000022267,M0_Parikshak2013
ENSG00000022277,M4_Parikshak2013
ENSG00000022355,M13_Parikshak2013
ENSG00000022556,M0_Parikshak2013
ENSG00000022567,M0_Parikshak2013
ENSG00000022840,M0_Parikshak2013
ENSG00000022976,M0_Parikshak2013
ENSG00000023041,M0_Parikshak2013
ENSG00000023171,M17_Parikshak2013
ENSG00000023191,M9_Parikshak2013
ENSG00000023228,M0_Parikshak2013
ENSG00000023287,M0_Parikshak2013
ENSG00000023318,M0_Parikshak2013
ENSG00000023330,M0_Parikshak2013
ENSG00000023445,M0_Parikshak2013
ENSG00000023516,M16_Parikshak2013
ENSG00000023572,M13_Parikshak2013
ENSG00000023608,M0_Parikshak2013
ENSG00000023697,M11_Parikshak2013
ENSG00000023734,M0_Parikshak2013
ENSG00000023892,M18_Parikshak2013
ENSG00000023902,M14_Parikshak2013
ENSG00000023909,M0_Parikshak2013
ENSG00000024048,M0_Parikshak2013
ENSG00000024422,M18_Parikshak2013
ENSG00000024526,M11_Parikshak2013
ENSG00000024862,M1_Parikshak2013
ENSG00000025039,M17_Parikshak2013
ENSG00000025156,M5_Parikshak2013
ENSG00000025293,M5_Parikshak2013
ENSG00000025423,M15_Parikshak2013
ENSG00000025434,M1_Parikshak2013
ENSG00000025708,M15_Parikshak2013
ENSG00000025770,M0_Parikshak2013
ENSG00000025772,M17_Parikshak2013
ENSG00000025796,M2_Parikshak2013
ENSG00000025800,M0_Parikshak2013
ENSG00000026025,M11_Parikshak2013
ENSG00000026036,M0_Parikshak2013
ENSG00000026103,M0_Parikshak2013
ENSG00000026297,M0_Parikshak2013
ENSG00000026508,M15_Parikshak2013
ENSG00000026559,M0_Parikshak2013
ENSG00000026652,M0_Parikshak2013
ENSG00000026950,M2_Parikshak2013
ENSG00000027001,M0_Parikshak2013
ENSG00000027075,M18_Parikshak2013
ENSG00000027697,M13_Parikshak2013
ENSG00000027847,M14_Parikshak2013
ENSG00000028116,M0_Parikshak2013
ENSG00000028137,M18_Parikshak2013
ENSG00000028203,M5_Parikshak2013
ENSG00000028277,M2_Parikshak2013
ENSG00000028310,M14_Parikshak2013
ENSG00000028528,M1_Parikshak2013
ENSG00000028839,M0_Parikshak2013
ENSG00000029153,M17_Parikshak2013
ENSG00000029363,M3_Parikshak2013
ENSG00000029364,M0_Parikshak2013
ENSG00000029534,M0_Parikshak2013
ENSG00000029639,M0_Parikshak2013
ENSG00000029725,M0_Parikshak2013
ENSG00000029993,M0_Parikshak2013
ENSG00000030066,M0_Parikshak2013
ENSG00000030110,M18_Parikshak2013
ENSG00000030419,M0_Parikshak2013
ENSG00000030582,M18_Parikshak2013
ENSG00000031003,M0_Parikshak2013
ENSG00000031081,M0_Parikshak2013
ENSG00000031691,M1_Parikshak2013
ENSG00000031698,M16_Parikshak2013
ENSG00000031823,M2_Parikshak2013
ENSG00000032219,M5_Parikshak2013
ENSG00000032389,M0_Parikshak2013
ENSG00000032444,M16_Parikshak2013
ENSG00000032742,M0_Parikshak2013
ENSG00000033011,M0_Parikshak2013
ENSG00000033030,M0_Parikshak2013
ENSG00000033050,M0_Parikshak2013
ENSG00000033100,M0_Parikshak2013
ENSG00000033122,M0_Parikshak2013
ENSG00000033170,M17_Parikshak2013
ENSG00000033178,M0_Parikshak2013
ENSG00000033327,M5_Parikshak2013
ENSG00000033627,M16_Parikshak2013
ENSG00000033800,M0_Parikshak2013
ENSG00000033867,M0_Parikshak2013
ENSG00000034053,M0_Parikshak2013
ENSG00000034063,M11_Parikshak2013
ENSG00000034152,M0_Parikshak2013
ENSG00000034239,M17_Parikshak2013
ENSG00000034510,M14_Parikshak2013
ENSG00000034533,M0_Parikshak2013
ENSG00000034677,M17_Parikshak2013
ENSG00000034693,M0_Parikshak2013
ENSG00000034713,M0_Parikshak2013
ENSG00000035115,M0_Parikshak2013
ENSG00000035141,M0_Parikshak2013
ENSG00000035403,M18_Parikshak2013
ENSG00000035499,M11_Parikshak2013
ENSG00000035664,M1_Parikshak2013
ENSG00000035681,M6_Parikshak2013
ENSG00000035687,M0_Parikshak2013
ENSG00000035862,M0_Parikshak2013
ENSG00000035928,M0_Parikshak2013
ENSG00000036054,M0_Parikshak2013
ENSG00000036257,M14_Parikshak2013
ENSG00000036448,M16_Parikshak2013
ENSG00000036530,M13_Parikshak2013
ENSG00000036549,M3_Parikshak2013
