Ensembl,Module
ENSG00000150594,M26_Lombardo
ENSG00000043591,M14_Lombardo
ENSG00000130706,M0_Lombardo
ENSG00000239900,M26_Lombardo
ENSG00000035687,M14_Lombardo
ENSG00000185100,M0_Lombardo
ENSG00000106624,M1_Lombardo
ENSG00000139154,M9_Lombardo
ENSG00000104964,M0_Lombardo
ENSG00000169129,M26_Lombardo
ENSG00000172493,M0_Lombardo
ENSG00000155966,M3_Lombardo
ENSG00000144218,M9_Lombardo
ENSG00000072364,M0_Lombardo
ENSG00000141385,M3_Lombardo
ENSG00000119844,M1_Lombardo
ENSG00000038002,M0_Lombardo
ENSG00000186094,M13_Lombardo
ENSG00000164252,M3_Lombardo
ENSG00000162688,M1_Lombardo
ENSG00000227642,M3_Lombardo
ENSG00000226467,M3_Lombardo
ENSG00000204310,M3_Lombardo
ENSG00000206324,M3_Lombardo
ENSG00000235758,M3_Lombardo
ENSG00000228892,M3_Lombardo
ENSG00000236873,M3_Lombardo
ENSG00000169692,M13_Lombardo
ENSG00000026652,M0_Lombardo
ENSG00000155189,M3_Lombardo
ENSG00000284980,M3_Lombardo
NA,M1_Lombardo
ENSG00000018510,M12_Lombardo
ENSG00000135744,M1_Lombardo
ENSG00000135049,M0_Lombardo
ENSG00000177674,M1_Lombardo
NA,M1_Lombardo
ENSG00000153207,M9_Lombardo
ENSG00000101444,M26_Lombardo
ENSG00000168710,M1_Lombardo
ENSG00000126705,M13_Lombardo
ENSG00000135541,M9_Lombardo
ENSG00000124942,M1_Lombardo
ENSG00000100591,M0_Lombardo
NA,M1_Lombardo
ENSG00000237727,M12_Lombardo
ENSG00000204472,M12_Lombardo
ENSG00000206428,M12_Lombardo
ENSG00000234836,M12_Lombardo
ENSG00000235588,M12_Lombardo
ENSG00000235985,M12_Lombardo
ENSG00000156709,M26_Lombardo
ENSG00000146416,M0_Lombardo
ENSG00000110711,M0_Lombardo
ENSG00000196581,M13_Lombardo
ENSG00000106992,M0_Lombardo
ENSG00000004455,M1_Lombardo
ENSG00000147853,M1_Lombardo
ENSG00000154027,M3_Lombardo
ENSG00000121057,M9_Lombardo
ENSG00000108599,M0_Lombardo
ENSG00000023516,M3_Lombardo
ENSG00000131016,M0_Lombardo
ENSG00000170776,M9_Lombardo
ENSG00000151320,M3_Lombardo
ENSG00000118507,M0_Lombardo
ENSG00000105127,M0_Lombardo
ENSG00000011243,M1_Lombardo
ENSG00000127914,M0_Lombardo
ENSG00000106948,M12_Lombardo
ENSG00000117448,M26_Lombardo
ENSG00000085662,M26_Lombardo
ENSG00000151632,M3_Lombardo
ENSG00000196139,M1_Lombardo
ENSG00000053371,M1_Lombardo
ENSG00000142208,M1_Lombardo
ENSG00000275199,M0_Lombardo
ENSG00000117020,M0_Lombardo
ENSG00000166971,M0_Lombardo
ENSG00000148218,M25_Lombardo
ENSG00000023330,M26_Lombardo
ENSG00000170017,M0_Lombardo
ENSG00000059573,M1_Lombardo
ENSG00000165092,M1_Lombardo
ENSG00000184254,M0_Lombardo
ENSG00000137124,M3_Lombardo
ENSG00000144908,M1_Lombardo
ENSG00000111275,M1_Lombardo
ENSG00000072210,M0_Lombardo
ENSG00000006534,M12_Lombardo
ENSG00000159423,M1_Lombardo
ENSG00000112294,M0_Lombardo
ENSG00000119711,M1_Lombardo
ENSG00000164904,M1_Lombardo
ENSG00000143149,M1_Lombardo
ENSG00000149925,M3_Lombardo
ENSG00000109107,M1_Lombardo
ENSG00000253710,M9_Lombardo
ENSG00000172339,M26_Lombardo
ENSG00000214160,M24_Lombardo
ENSG00000120697,M1_Lombardo
ENSG00000159063,M0_Lombardo
ENSG00000086848,M1_Lombardo
ENSG00000171094,M26_Lombardo
ENSG00000100601,M3_Lombardo
ENSG00000189046,M0_Lombardo
ENSG00000166199,M26_Lombardo
ENSG00000160993,M9_Lombardo
ENSG00000091542,M9_Lombardo
ENSG00000239382,M0_Lombardo
ENSG00000125652,M26_Lombardo
ENSG00000137760,M0_Lombardo
ENSG00000116127,M1_Lombardo
ENSG00000012779,M12_Lombardo
ENSG00000275565,M12_Lombardo
ENSG00000132965,M12_Lombardo
ENSG00000162551,M0_Lombardo
ENSG00000003393,M9_Lombardo
ENSG00000242110,M26_Lombardo
ENSG00000123505,M3_Lombardo
ENSG00000162066,M26_Lombardo
