Ensembl,Module
ENSG00000170425,10_Voineagu
ENSG00000282608,11_Voineagu
ENSG00000282608,11_Voineagu
ENSG00000159322,7_Voineagu
ENSG00000144843,3_Voineagu
ENSG00000153531,12_Voineagu
ENSG00000116863,7_Voineagu
ENSG00000170214,12_Voineagu
ENSG00000274286,3_Voineagu
ENSG00000130706,7_Voineagu
ENSG00000130706,17_Voineagu
ENSG00000239900,2_Voineagu
ENSG00000035687,17_Voineagu
ENSG00000185100,5_Voineagu
ENSG00000106624,13_Voineagu
ENSG00000139154,7_Voineagu
ENSG00000104964,18_Voineagu
ENSG00000104964,2_Voineagu
ENSG00000169129,2_Voineagu
ENSG00000155966,1_Voineagu
ENSG00000144218,7_Voineagu
ENSG00000144218,1_Voineagu
ENSG00000072364,7_Voineagu
ENSG00000141385,17_Voineagu
ENSG00000119844,3_Voineagu
ENSG00000038002,14_Voineagu
ENSG00000164252,17_Voineagu
ENSG00000162688,7_Voineagu
ENSG00000162688,5_Voineagu
ENSG00000204310,7_Voineagu
ENSG00000228892,7_Voineagu
ENSG00000226467,7_Voineagu
ENSG00000236873,7_Voineagu
ENSG00000206324,7_Voineagu
ENSG00000227642,7_Voineagu
ENSG00000235758,7_Voineagu
ENSG00000169692,18_Voineagu
ENSG00000026652,14_Voineagu
ENSG00000155189,2_Voineagu
ENSG00000284980,2_Voineagu
ENSG00000135744,10_Voineagu
ENSG00000153207,7_Voineagu
ENSG00000153207,7_Voineagu
ENSG00000101444,2_Voineagu
ENSG00000168710,10_Voineagu
ENSG00000126705,18_Voineagu
ENSG00000135541,12_Voineagu
ENSG00000124942,13_Voineagu
ENSG00000100591,7_Voineagu
ENSG00000237727,11_Voineagu
ENSG00000237727,11_Voineagu
ENSG00000235588,11_Voineagu
ENSG00000235588,11_Voineagu
ENSG00000234836,11_Voineagu
ENSG00000234836,11_Voineagu
ENSG00000235985,11_Voineagu
ENSG00000235985,11_Voineagu
ENSG00000206428,11_Voineagu
ENSG00000206428,11_Voineagu
ENSG00000204472,11_Voineagu
ENSG00000204472,11_Voineagu
ENSG00000156709,2_Voineagu
ENSG00000146416,7_Voineagu
ENSG00000110711,7_Voineagu
ENSG00000160224,4_Voineagu
ENSG00000196581,8_Voineagu
ENSG00000196581,18_Voineagu
ENSG00000106992,7_Voineagu
ENSG00000004455,5_Voineagu
ENSG00000004455,13_Voineagu
ENSG00000147853,10_Voineagu
ENSG00000154027,17_Voineagu
ENSG00000121057,1_Voineagu
ENSG00000023516,17_Voineagu
ENSG00000131016,7_Voineagu
ENSG00000170776,1_Voineagu
ENSG00000151320,17_Voineagu
ENSG00000118507,7_Voineagu
ENSG00000118507,7_Voineagu
ENSG00000105127,17_Voineagu
ENSG00000011243,7_Voineagu
ENSG00000106948,7_Voineagu
ENSG00000117448,2_Voineagu
ENSG00000117448,2_Voineagu
ENSG00000085662,2_Voineagu
ENSG00000151632,17_Voineagu
ENSG00000196139,13_Voineagu
ENSG00000122787,4_Voineagu
ENSG00000053371,5_Voineagu
ENSG00000162482,10_Voineagu
ENSG00000142208,6_Voineagu
ENSG00000142208,6_Voineagu
ENSG00000166971,7_Voineagu
ENSG00000148218,5_Voineagu
ENSG00000170017,14_Voineagu
ENSG00000059573,7_Voineagu
ENSG00000165092,10_Voineagu
ENSG00000128918,8_Voineagu
ENSG00000184254,7_Voineagu
ENSG00000144908,10_Voineagu
ENSG00000111275,10_Voineagu
ENSG00000072210,7_Voineagu
ENSG00000072210,7_Voineagu
ENSG00000159423,10_Voineagu
ENSG00000112294,7_Voineagu
ENSG00000119711,13_Voineagu
ENSG00000164904,10_Voineagu
ENSG00000143149,10_Voineagu
ENSG00000149925,2_Voineagu
ENSG00000149925,17_Voineagu
ENSG00000109107,10_Voineagu
ENSG00000253710,7_Voineagu
ENSG00000214160,7_Voineagu
ENSG00000120697,5_Voineagu
ENSG00000088035,7_Voineagu
ENSG00000159063,7_Voineagu
ENSG00000159063,17_Voineagu
ENSG00000086848,16_Voineagu
ENSG00000171094,7_Voineagu
ENSG00000189046,7_Voineagu
ENSG00000166199,17_Voineagu
ENSG00000091542,1_Voineagu
ENSG00000239382,8_Voineagu
ENSG00000125652,2_Voineagu
ENSG00000132965,11_Voineagu
ENSG00000162551,7_Voineagu
ENSG00000163283,4_Voineagu
ENSG00000003393,1_Voineagu
ENSG00000123505,2_Voineagu
ENSG00000123505,17_Voineagu
ENSG00000159461,7_Voineagu
ENSG00000181754,18_Voineagu
ENSG00000126016,10_Voineagu
ENSG00000078053,17_Voineagu
ENSG00000145020,6_Voineagu
ENSG00000237763,2_Voineagu
ENSG00000240038,6_Voineagu
ENSG00000196704,7_Voineagu
ENSG00000153107,1_Voineagu
ENSG00000164162,2_Voineagu
ENSG00000141552,9_Voineagu
ENSG00000141552,7_Voineagu
ENSG00000129055,2_Voineagu
ENSG00000053900,6_Voineagu
ENSG00000089053,7_Voineagu
ENSG00000013523,7_Voineagu
ENSG00000174606,7_Voineagu
ENSG00000136859,14_Voineagu
ENSG00000167772,16_Voineagu
ENSG00000029534,7_Voineagu
ENSG00000145362,1_Voineagu
ENSG00000151150,1_Voineagu
ENSG00000166839,10_Voineagu
ENSG00000185722,5_Voineagu
ENSG00000185722,6_Voineagu
ENSG00000106524,17_Voineagu
ENSG00000164331,2_Voineagu
ENSG00000088448,7_Voineagu
ENSG00000167522,7_Voineagu
ENSG00000101745,1_Voineagu
ENSG00000118454,2_Voineagu
ENSG00000134461,2_Voineagu
ENSG00000134461,7_Voineagu
ENSG00000132466,7_Voineagu
ENSG00000132466,1_Voineagu
ENSG00000260691,6_Voineagu
ENSG00000105186,1_Voineagu
ENSG00000206560,7_Voineagu
ENSG00000154065,17_Voineagu
ENSG00000167612,7_Voineagu
ENSG00000198483,3_Voineagu
ENSG00000135976,7_Voineagu
ENSG00000186352,7_Voineagu
ENSG00000213337,2_Voineagu
