Ensembl,Module
ENSG00000117148,grey_Tylee
ENSG00000072110,blue_Tylee
ENSG00000077522,grey_Tylee
ENSG00000248746,grey_Tylee
ENSG00000130402,blue_Tylee
ENSG00000282844,blue_Tylee
ENSG00000131966,turquoise_Tylee
ENSG00000138107,lightgreen_Tylee
ENSG00000115073,salmon_Tylee
ENSG00000138071,grey_Tylee
ENSG00000115091,turquoise_Tylee
ENSG00000133627,grey_Tylee
ENSG00000226481,grey_Tylee
ENSG00000227264,grey_Tylee
ENSG00000106526,grey_Tylee
ENSG00000101442,green_Tylee
ENSG00000075089,turquoise_Tylee
ENSG00000113812,purple_Tylee
ENSG00000169717,grey_Tylee
ENSG00000184378,grey_Tylee
ENSG00000123612,grey_Tylee
ENSG00000121989,grey_Tylee
ENSG00000114739,grey_Tylee
ENSG00000139567,grey_Tylee
ENSG00000132744,grey_Tylee
ENSG00000119640,grey_Tylee
ENSG00000170634,brown_Tylee
ENSG00000196839,darkgreen_Tylee
ENSG00000164113,grey_Tylee
ENSG00000140955,grey_Tylee
ENSG00000168803,grey_Tylee
ENSG00000137845,pink_Tylee
ENSG00000073670,turquoise_Tylee
ENSG00000148848,grey_Tylee
ENSG00000143537,yellow_Tylee
ENSG00000151694,red_Tylee
ENSG00000278548,grey_Tylee
ENSG00000168619,grey_Tylee
ENSG00000135074,blue_Tylee
ENSG00000276286,grey_Tylee
ENSG00000104755,grey_Tylee
ENSG00000134007,grey_Tylee
ENSG00000139985,grey_Tylee
ENSG00000114948,grey_Tylee
ENSG00000042980,royalblue_Tylee
ENSG00000168594,grey_Tylee
ENSG00000134249,grey_Tylee
ENSG00000275594,grey_Tylee
ENSG00000197140,grey_Tylee
ENSG00000197475,grey_Tylee
ENSG00000196115,grey_Tylee
ENSG00000069206,grey_Tylee
ENSG00000151651,blue_Tylee
ENSG00000282230,grey60_Tylee
ENSG00000168615,grey60_Tylee
ENSG00000134028,grey_Tylee
ENSG00000154734,grey_Tylee
ENSG00000142303,grey_Tylee
ENSG00000151388,grey_Tylee
ENSG00000281690,grey_Tylee
ENSG00000138316,grey_Tylee
ENSG00000166106,grey_Tylee
ENSG00000145536,grey_Tylee
ENSG00000140873,grey_Tylee
ENSG00000145808,grey_Tylee
ENSG00000087116,turquoise_Tylee
ENSG00000283802,turquoise_Tylee
ENSG00000173157,grey_Tylee
ENSG00000156140,grey_Tylee
ENSG00000154736,grey_Tylee
ENSG00000136378,grey_Tylee
ENSG00000134917,grey_Tylee
ENSG00000163638,grey_Tylee
ENSG00000197859,grey_Tylee
ENSG00000156218,grey_Tylee
ENSG00000143382,darkred_Tylee
ENSG00000185761,grey_Tylee
ENSG00000105963,blue_Tylee
ENSG00000184060,darkred_Tylee
ENSG00000160710,greenyellow_Tylee
ENSG00000197381,grey_Tylee
ENSG00000185736,grey_Tylee
ENSG00000065457,lightcyan_Tylee
ENSG00000189007,turquoise_Tylee
ENSG00000213638,grey_Tylee
ENSG00000063761,grey_Tylee
ENSG00000133597,grey_Tylee
ENSG00000173137,magenta_Tylee
ENSG00000285451,magenta_Tylee
ENSG00000164742,grey_Tylee
ENSG00000143199,grey_Tylee
ENSG00000161912,grey_Tylee
ENSG00000078295,grey_Tylee
ENSG00000138031,grey_Tylee
ENSG00000129467,brown_Tylee
ENSG00000284814,brown_Tylee
ENSG00000173175,grey_Tylee
ENSG00000121281,grey_Tylee
ENSG00000155897,grey_Tylee
ENSG00000162104,grey_Tylee
ENSG00000141433,grey_Tylee
ENSG00000087274,lightcyan_Tylee
ENSG00000075340,grey_Tylee
ENSG00000148700,turquoise_Tylee
ENSG00000118492,grey_Tylee
ENSG00000187758,grey_Tylee
ENSG00000196616,grey_Tylee
ENSG00000248144,grey_Tylee
ENSG00000198099,grey_Tylee
ENSG00000197894,brown_Tylee
ENSG00000172955,grey_Tylee
ENSG00000196344,grey_Tylee
ENSG00000147576,grey_Tylee
ENSG00000182551,grey_Tylee
ENSG00000280830,grey_Tylee
ENSG00000182035,grey_Tylee
ENSG00000159346,darkorange_Tylee
ENSG00000006831,grey_Tylee
ENSG00000285070,grey_Tylee
ENSG00000156110,brown_Tylee
ENSG00000148926,blue_Tylee
ENSG00000128165,turquoise_Tylee
ENSG00000101126,turquoise_Tylee
ENSG00000101544,turquoise_Tylee
ENSG00000181915,turquoise_Tylee
ENSG00000163485,turquoise_Tylee
ENSG00000128271,salmon_Tylee
ENSG00000170425,grey_Tylee
ENSG00000144843,grey_Tylee
ENSG00000153531,turquoise_Tylee
ENSG00000116863,grey_Tylee
ENSG00000170222,brown_Tylee
ENSG00000171873,grey_Tylee
ENSG00000150594,grey_Tylee
ENSG00000274286,grey_Tylee
ENSG00000184160,turquoise_Tylee
ENSG00000043591,grey_Tylee
ENSG00000188778,grey_Tylee
ENSG00000130706,lightgreen_Tylee
ENSG00000239900,midnightblue_Tylee
ENSG00000035687,turquoise_Tylee
ENSG00000185100,grey_Tylee
ENSG00000111863,grey_Tylee
ENSG00000106624,magenta_Tylee
ENSG00000139154,turquoise_Tylee
ENSG00000181026,red_Tylee
ENSG00000104964,salmon_Tylee
ENSG00000196526,grey_Tylee
ENSG00000157510,grey_Tylee
ENSG00000169129,grey_Tylee
ENSG00000172493,blue_Tylee
ENSG00000144218,royalblue_Tylee
ENSG00000072364,grey_Tylee
ENSG00000141385,purple_Tylee
ENSG00000183077,grey_Tylee
ENSG00000081051,grey_Tylee
ENSG00000119844,turquoise_Tylee
ENSG00000038002,turquoise_Tylee
ENSG00000157985,grey_Tylee
ENSG00000135439,grey_Tylee
ENSG00000273540,grey_Tylee
ENSG00000165923,grey_Tylee
ENSG00000285501,grey_Tylee
ENSG00000146856,grey_Tylee
ENSG00000186094,grey_Tylee
ENSG00000084693,grey_Tylee
ENSG00000230514,grey_Tylee
ENSG00000204305,grey_Tylee
ENSG00000234729,grey_Tylee
ENSG00000237405,grey_Tylee
ENSG00000206320,grey_Tylee
ENSG00000231268,grey_Tylee
ENSG00000229058,grey_Tylee
ENSG00000173744,turquoise_Tylee
ENSG00000106351,grey_Tylee
ENSG00000164252,turquoise_Tylee
ENSG00000262327,brown_Tylee
ENSG00000006530,brown_Tylee
ENSG00000116771,salmon_Tylee
ENSG00000092847,blue_Tylee
ENSG00000123908,blue_Tylee
ENSG00000126070,grey_Tylee
ENSG00000134698,blue_Tylee
ENSG00000204310,grey_Tylee
ENSG00000228892,grey_Tylee
ENSG00000226467,grey_Tylee
ENSG00000236873,grey_Tylee
ENSG00000206324,grey_Tylee
ENSG00000227642,grey_Tylee
ENSG00000235758,grey_Tylee
ENSG00000169692,turquoise_Tylee
ENSG00000160216,darkred_Tylee
ENSG00000026652,grey_Tylee
ENSG00000155189,brown_Tylee
ENSG00000284980,brown_Tylee
ENSG00000018510,lightyellow_Tylee
ENSG00000106541,grey_Tylee
ENSG00000173467,grey_Tylee
ENSG00000188157,grey_Tylee
ENSG00000135744,grey_Tylee
ENSG00000135049,red_Tylee
ENSG00000144891,grey_Tylee
ENSG00000180772,grey_Tylee
ENSG00000177674,blue_Tylee
ENSG00000172482,grey_Tylee
ENSG00000113492,grey_Tylee
ENSG00000153207,magenta_Tylee
ENSG00000101444,darkgreen_Tylee
ENSG00000158467,grey_Tylee
ENSG00000126705,turquoise_Tylee
ENSG00000124942,grey_Tylee
ENSG00000185567,grey_Tylee
ENSG00000106546,turquoise_Tylee
ENSG00000063438,grey_Tylee
ENSG00000100591,black_Tylee
ENSG00000145192,grey_Tylee
ENSG00000169877,darkorange_Tylee
ENSG00000111732,grey_Tylee
ENSG00000186063,brown_Tylee
ENSG00000237727,grey_Tylee
ENSG00000235588,grey_Tylee
ENSG00000234836,grey_Tylee
ENSG00000235985,grey_Tylee
