"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108551",76.6836930060753,1.90596598603108,0.197582394112238,9.64643633657146,5.08936538351707e-22,9.27854005317526e-22
"ENSG00000108557",2268.76208438836,0.289587428600794,0.0607352466279878,4.76802918698196,1.86036836858339e-06,2.47948126837985e-06
"ENSG00000108559",1008.60968157199,-1.25398287333803,0.0478772668977065,-26.1916135692805,3.31134778201632e-151,3.80618964157606e-150
"ENSG00000108561",1754.36292415944,-1.49509234478395,0.0701539477007491,-21.3115924874457,8.86290802312527e-101,4.95789742045504e-100
"ENSG00000108578",1147.0359140713,-0.981645878989486,0.049629137219072,-19.7796281377273,4.45966964218198e-87,2.0585412493862e-86
"ENSG00000108582",2154.23497110432,-0.280577447452243,0.0647911447896641,-4.33049066138745,1.48777455959779e-05,1.92764141466767e-05
"ENSG00000108587",943.009519495691,-0.0385113263596796,0.0352240666709949,-1.09332425240359,0.274251458238647,0.291679523615996
"ENSG00000108588",1386.90008572037,-0.35756567521084,0.0665162244396344,-5.37561592262865,7.63213288152435e-08,1.0555365526387e-07
"ENSG00000108590",86.7510308278469,-0.772148723740709,0.0678043852087902,-11.3878876913791,4.80496774339045e-30,9.90774905817775e-30
"ENSG00000108591",614.027058632532,-0.0568572184456423,0.0368585251312183,-1.54257985752896,0.122932748314455,0.134466935606188
"ENSG00000108592",1212.64983206791,-0.910852577941034,0.0524324411307986,-17.3719277282706,1.3462611176146e-67,4.78410811400691e-67
"ENSG00000108599",466.051422703845,0.372931724605034,0.0353379527763873,10.5532917247608,4.90480022223123e-26,9.50642629218245e-26
"ENSG00000108604",746.248644327011,-1.18923736164778,0.0885086321572035,-13.4363997348364,3.70005161761158e-41,8.97753407605491e-41
"ENSG00000108639",198.394626505488,-0.748048691560852,0.0927422514324729,-8.06588884792729,7.27049362705539e-16,1.19914792107661e-15
"ENSG00000108641",193.766721478729,-0.182409206116742,0.0740970804302424,-2.46175969495139,0.0138257265604423,0.016018934829852
"ENSG00000108651",874.274893464689,-0.535648685680763,0.0489898808460303,-10.9338638190251,7.93942504453907e-28,1.58478669669531e-27
"ENSG00000108654",14277.0626359456,-0.420536057808473,0.03559534406172,-11.8143557505524,3.2906165379784e-32,7.00127537938782e-32
"ENSG00000108666",612.4504002497,-0.462763756415987,0.0452861210215182,-10.2186662486747,1.63575975809927e-24,3.10352564281544e-24
"ENSG00000108669",870.9770429601,0.793483083423205,0.064565268582191,12.2896272384139,1.02979790691027e-34,2.27196820869487e-34
"ENSG00000108671",2549.53797544633,-0.895548808845075,0.0476100021598273,-18.8100980512185,6.24222187701547e-79,2.58338021954461e-78
"ENSG00000108679",1224.17033181511,3.47933263616434,0.160988158927248,21.6123512396752,1.37467267156722e-103,7.99880635912276e-103
"ENSG00000108691",254.081785304183,-0.356569093670565,0.360816912453982,-0.988227218190725,0.323041380927618,0.341594503716213
"ENSG00000108733",135.339929655426,0.962345405590556,0.0579700836693011,16.6007247993706,6.88544532330035e-62,2.25356866730214e-61
"ENSG00000108773",1076.6308194721,0.408445188224991,0.0621905918245524,6.56763629742048,5.11202141963479e-11,7.65400353060576e-11
"ENSG00000108774",407.825745933166,0.0159503435372857,0.0495266033216466,0.322056076280812,0.747410212935895,0.760087627544872
"ENSG00000108784",317.925680872488,0.701598274801511,0.0838738146019977,8.36492626609116,6.01525312243005e-17,1.01293892086353e-16
"ENSG00000108785",58.1219438936497,2.06422604873115,0.108704089222585,18.9894056745592,2.08676853982038e-80,8.80315140715979e-80
"ENSG00000108788",481.674681675234,-0.18883286070995,0.0473802776856527,-3.98547391306511,6.73455762986142e-05,8.55832603148849e-05
"ENSG00000108797",890.894261387445,1.49043686841095,0.10929030938353,13.6374110094299,2.39928238791848e-42,5.92061723585854e-42
"ENSG00000108799",741.447771370966,0.845751794690876,0.0806889235653191,10.4816343721109,1.04914764768841e-25,2.02338266729867e-25
"ENSG00000108819",1577.35701888672,0.890076750806579,0.0523718206190908,16.9953371925001,8.89175892544164e-65,3.03525151390258e-64
"ENSG00000108821",13579.4666300806,3.17073672211867,0.315081181048833,10.0632373903259,8.03130094700253e-24,1.50614498052861e-23
"ENSG00000108826",512.60455947046,-0.8829582473879,0.0443695668648221,-19.9000871493281,4.06221756901509e-88,1.89918243843585e-87
"ENSG00000108828",3024.44375422839,0.467642881751051,0.0887530754789868,5.26903297972779,1.37144325309949e-07,1.88367736567361e-07
"ENSG00000108829",1664.9395025537,-0.848039333133563,0.0566173430827173,-14.9784374709104,1.01577153451657e-50,2.83191082898435e-50
"ENSG00000108830",707.930315011302,0.419874944359973,0.0828469846795313,5.06807756473133,4.01853658399827e-07,5.46806939952479e-07
"ENSG00000108840",1285.75912697677,1.23106533592821,0.116699403787496,10.5490284952091,5.13250313486385e-26,9.94422482379871e-26
"ENSG00000108848",5501.23216913444,-0.0582610731240189,0.0527458310836262,-1.10456261522638,0.269349157750124,0.286707876312287
"ENSG00000108852",702.335757963364,0.984458984255791,0.0701029758397406,14.0430412898066,8.49857433470564e-45,2.17181365668168e-44
"ENSG00000108854",947.114392929464,0.012667074220922,0.032100552382279,0.394606113629208,0.693133600931172,0.707969471453443
"ENSG00000108861",892.055333347513,-0.501137110151771,0.0854269686544707,-5.86626352362727,4.45725200767669e-09,6.35784756964288e-09
"ENSG00000108883",2617.82039095945,-0.377500696913124,0.0503735317451737,-7.49402878525174,6.67910659959804e-14,1.0592347332838e-13
"ENSG00000108946",4120.8435257543,0.081132537546741,0.0430466129930838,1.8847600753113,0.0594622374579397,0.0664580336436707
"ENSG00000108947",2583.62371125282,1.65595844478611,0.104101272905135,15.907187285742,5.64951995062876e-57,1.72103745676329e-56
"ENSG00000108953",14949.0834984136,-0.477239344140586,0.0596290103501601,-8.00347584737846,1.20955415558109e-15,1.98575550838027e-15
"ENSG00000108958",42.4720462153282,-8.49545311434243,0.504783516697449,-16.8298940700838,1.47365500129899e-63,4.93873568002905e-63
"ENSG00000108960",1091.11940689622,0.141456548770048,0.0625979487657175,2.25976332386658,0.0238359438016106,0.0272505921732739
"ENSG00000108963",427.106145193623,0.786181904252709,0.0470755271316358,16.7004376191972,1.30107036320747e-62,4.30220600100604e-62
"ENSG00000108984",357.527493680801,-0.782403553507624,0.118068264637921,-6.62670494825188,3.43262773710326e-11,5.16171344059771e-11
"ENSG00000109016",186.10195423295,0.206583532166517,0.0398432950174422,5.1849007988943,2.16129874619756e-07,2.95787106001352e-07
"ENSG00000109046",6712.12730539361,0.621791878712862,0.0826423959315967,7.5238849467472,5.31721392291793e-14,8.45136506994764e-14
"ENSG00000109062",436.688468954226,-0.686389482136041,0.0958967312515729,-7.1575899739,8.21077005196571e-13,1.27423802228667e-12
"ENSG00000109065",543.330322581831,0.387770173786234,0.0536590639737146,7.22655493909074,4.95400269782386e-13,7.72552554858812e-13
"ENSG00000109066",519.989401720861,-0.357049173287069,0.053100670890781,-6.72400493811948,1.76796436374046e-11,2.67474264772196e-11
"ENSG00000109079",1050.06616056175,0.628178673306182,0.0441892958755885,14.2156298456253,7.32890602220608e-46,1.89839426762888e-45
"ENSG00000109083",330.287343845469,0.354098320152636,0.0440023189658931,8.04726497317342,8.46647474158125e-16,1.39401728769945e-15
"ENSG00000109084",1957.08555043779,-2.58016561769572,0.0916405951697268,-28.1552691022687,2.06562671479718e-174,3.28892782760703e-173
"ENSG00000109089",507.427155865155,-0.193940528932408,0.0561867909984842,-3.45171036618981,0.000557045331147317,0.000684051165145119
"ENSG00000109099",564.066084804678,-0.257536184448664,0.217852513192503,-1.18215842761977,0.237142844578508,0.253679764725248
"ENSG00000109103",993.967045425508,0.254685410534968,0.0482829610634654,5.27485069112058,1.32864215846066e-07,1.82565604849598e-07
"ENSG00000109107",239.438919412593,0.996433710385576,0.204201259685504,4.87966485574189,1.06266265205021e-06,1.42699666000147e-06
"ENSG00000109111",2458.25995655893,-0.108594481156294,0.0316098397895696,-3.43546445914374,0.000591539048433256,0.000725538489678197
"ENSG00000109113",1171.55146907967,-1.56741406316972,0.08242001248842,-19.0173965745266,1.22412893942897e-80,5.17873933330921e-80
"ENSG00000109118",1444.38264951658,0.226968953967463,0.0503977305393417,4.50355505175546,6.68260464363572e-06,8.75327087124116e-06
"ENSG00000109133",1198.54613596155,0.0180585492902438,0.0618715878267666,0.291871437675167,0.770384922514752,0.78238260294853
"ENSG00000109171",932.099260819945,0.204382813813951,0.0357713422789733,5.71359084655006,1.10616777184479e-08,1.5644823372985e-08
"ENSG00000109180",2154.48025520461,0.321159129267352,0.0374937372298883,8.56567397638181,1.07445500083933e-17,1.83156420055595e-17
"ENSG00000109184",1283.6837546321,-0.0193090333523798,0.0569776417354586,-0.338887899959595,0.734694180095106,0.748038961171728
"ENSG00000109189",949.033487564012,-0.680361614811589,0.0500807693831034,-13.585286791563,4.89610410721741e-42,1.20456083010574e-41
"ENSG00000109220",145.830805208424,0.438307820901049,0.0628963786122359,6.96872905200587,3.1981695551667e-12,4.910660345119e-12
"ENSG00000109255",180.233875040453,-3.3019223647997,0.248823075256307,-13.2701613843429,3.44837304539003e-40,8.25914106042493e-40
"ENSG00000109265",1409.66067501615,2.00914718012909,0.0755913121551405,26.5790753308475,1.18499732395349e-155,1.44962901333862e-154
"ENSG00000109270",966.870961354744,0.698109289269398,0.0477642910046939,14.6157155185407,2.22999206717409e-48,6.00041265091328e-48
"ENSG00000109320",337.108364035615,-0.612372935101119,0.0660261512187662,-9.2747028835912,1.78114764306309e-20,3.17891447188492e-20
"ENSG00000109323",271.006220225601,1.0303579940259,0.0950753382003228,10.8372792937632,2.29185719034155e-27,4.54263968170385e-27
"ENSG00000109332",4435.24097127815,-0.446544365425708,0.041205228611959,-10.8370801587085,2.29685001654967e-27,4.55198463141846e-27
"ENSG00000109339",1129.86697823349,0.264908455187487,0.109732509888972,2.4141291897499,0.0157728686832835,0.0182156434493745
"ENSG00000109381",749.479820283709,0.557653798043383,0.0489672300528528,11.388305963835,4.78196150422225e-30,9.86279560245838e-30
"ENSG00000109390",447.117577972548,-0.319181140562959,0.0435862911902632,-7.32297086645127,2.42540471632389e-13,3.8018602180415e-13
"ENSG00000109436",1015.36236465614,1.40534809683883,0.0637531429318018,22.0435892602529,1.10057257438854e-107,6.74688086052118e-107
"ENSG00000109445",466.844935552513,-0.254231948172895,0.0506616722962365,-5.01823048173995,5.21495896023203e-07,7.06843725249071e-07
"ENSG00000109452",225.908953150372,-10.8877188258193,0.503436510348695,-21.6267962335075,1.00526955654956e-103,5.85977638945983e-103
"ENSG00000109458",745.369289995059,0.535140513409815,0.0694155228525627,7.70923406492874,1.26575081236596e-14,2.03755008819887e-14
"ENSG00000109466",350.754809459693,0.52838821018067,0.0949558732470799,5.56456585687731,2.62805865812871e-08,3.68351294025096e-08
"ENSG00000109472",3721.51758936949,1.45461114641452,0.122962078188386,11.8297540822787,2.73943177573568e-32,5.83537471437294e-32
"ENSG00000109475",3233.62033579384,-0.38007891982738,0.0791722875181186,-4.80065603435291,1.58146698253552e-06,2.112753148069e-06
"ENSG00000109501",588.262204771714,0.325359512462031,0.0699687483449592,4.65006906880694,3.31823884865102e-06,4.39211818491994e-06
"ENSG00000109519",418.626463702484,-0.656676368321456,0.0843260624848087,-7.78734769502319,6.84304513342938e-15,1.10689754663477e-14
"ENSG00000109534",442.55882913729,-1.08497124577712,0.0890636996063341,-12.181969203758,3.87803830239977e-34,8.492872750024e-34
"ENSG00000109536",532.198358351571,-0.651094740389804,0.0548787017264743,-11.864251884729,1.81517719981467e-32,3.87920360446097e-32
"ENSG00000109572",1997.52362499641,1.38872250376617,0.0339286292637575,40.9306987609311,0,0
"ENSG00000109576",669.936069607538,-0.189022085149916,0.037725308680354,-5.01048478493569,5.42930910174442e-07,7.35409892232313e-07
"ENSG00000109586",709.743619559214,-0.362385812405156,0.0685736729477164,-5.28462012938195,1.25965867264246e-07,1.7317397239889e-07
"ENSG00000109606",4879.43763463757,-1.12748424149557,0.0420294724542985,-26.8260383882181,1.60596969218868e-158,2.06168720954857e-157
"ENSG00000109618",255.789565198234,0.107702305770991,0.0734472178562063,1.46639054432054,0.142541920874963,0.155055902231767
"ENSG00000109654",3186.184705608,0.887881196334221,0.0673251604382427,13.1879551501206,1.02939734109266e-39,2.44474400449865e-39
"ENSG00000109670",542.537155563933,0.620626356173581,0.0463761712233392,13.382440589689,7.65905061702443e-41,1.84983533273507e-40
"ENSG00000109674",175.179901832092,-10.5356526629585,0.468833440380326,-22.4720588497523,7.78953655421971e-112,5.07156461095737e-111
"ENSG00000109680",187.424362383866,0.817555051222366,0.0608343046486587,13.4390465370494,3.57006902524941e-41,8.66729305922313e-41
"ENSG00000109685",6607.46817697557,-0.580111947444556,0.0422808453200135,-13.7204434550404,7.65954892987065e-43,1.9010082924052e-42
"ENSG00000109686",472.345804128218,-1.14110395477698,0.0821938817757244,-13.8830765760719,8.0225139980556e-44,2.01957104152836e-43
"ENSG00000109689",763.971915866225,0.439158863660063,0.0608551882549193,7.21645723648817,5.33594326040464e-13,8.31401421097602e-13
"ENSG00000109736",1213.38591846367,0.593891042633571,0.0528840670547841,11.2300561531764,2.90293998614228e-29,5.92608152820863e-29
"ENSG00000109738",207.105502340175,2.10560616078701,0.111320579322234,18.9147970088444,8.61515437952992e-80,3.60923590694e-79
"ENSG00000109756",1655.70048617298,0.204988602458223,0.077937060500743,2.63018134301163,0.00853393325284921,0.00998095173152097
"ENSG00000109762",216.040760431887,0.703788252307112,0.0973781508954119,7.22737334644,4.92425011811264e-13,7.67985954580921e-13
"ENSG00000109775",376.710798926019,-0.531341482356201,0.0496171021295309,-10.7088374683607,9.25162560443466e-27,1.81658598720473e-26
"ENSG00000109787",1310.68265659899,-0.71386781299584,0.0637010258981682,-11.206535576633,3.78728482563976e-29,7.71215203111117e-29
"ENSG00000109790",971.993413399549,1.26854833464234,0.0605725833609016,20.9426156894138,2.1909460445277e-97,1.16131492412012e-96
"ENSG00000109805",1564.31189480108,-3.45105189621781,0.0843788494287528,-40.8994898553551,0,0
"ENSG00000109814",1111.97783780189,-1.25859139556754,0.0526644354391525,-23.8983174332457,3.18862860849585e-126,2.5837362902901e-125
"ENSG00000109832",120.236290322051,1.7357223473681,0.107209703466251,16.1899743330088,5.935332828898e-59,1.86646547057449e-58
"ENSG00000109861",830.586608011262,-1.58323900142831,0.14503540183939,-10.9162244620907,9.64211233940838e-28,1.92254957694526e-27
"ENSG00000109881",551.135959512526,-1.76859773517601,0.0590334709378621,-29.9592368037721,3.33538561712534e-197,7.23093930875598e-196
"ENSG00000109906",250.563099945405,-0.633100884019334,0.187191700878084,-3.38209910508621,0.000719341879122868,0.000879918382593461
"ENSG00000109911",242.906089948191,-0.375102106718764,0.0625738947197304,-5.99454626244464,2.04054371783187e-09,2.93442449248568e-09
"ENSG00000109917",562.163576867965,-0.446026561517408,0.0750910714817348,-5.93980819178881,2.85355747587453e-09,4.08850041711435e-09
"ENSG00000109919",1427.02526434997,-0.58224719198444,0.0420346357853511,-13.8516054940424,1.24400175027439e-43,3.12441624190444e-43
"ENSG00000109920",2073.03007135123,-0.064899543854258,0.0503393115897729,-1.28924178350193,0.197314043037156,0.212406199041905
"ENSG00000109929",1645.1017398151,-0.544611396248393,0.0899302761698087,-6.05592932039977,1.3960929601308e-09,2.01545683290007e-09
"ENSG00000109956",1945.8630990431,1.83615168965011,0.0713057705932026,25.7503940336793,3.19083739034359e-146,3.43376899442103e-145
"ENSG00000109971",18968.4309429898,-0.471528050218348,0.154836845991528,-3.04532197875012,0.00232431332623336,0.00278244427146841
"ENSG00000110002",525.620798407586,2.16737039746568,0.104013726653327,20.8373497152873,1.98529786544334e-96,1.03819027033791e-95
"ENSG00000110011",274.544837752865,0.683604131107801,0.07011790992967,9.74935122557808,1.85650899316064e-22,3.40894538928129e-22
"ENSG00000110031",68.8621516777019,0.954418398816037,0.0834727490236326,11.4338920184098,2.83127764169629e-30,5.85944524456757e-30
"ENSG00000110042",3186.91643826172,1.02092552022641,0.126429945833805,8.07502932547674,6.74604311130055e-16,1.11320933204726e-15
"ENSG00000110046",656.177553486921,0.833726449456285,0.066248485400003,12.5848378936109,2.55867497215435e-36,5.78218858818479e-36
"ENSG00000110047",1089.54713208685,-0.145769794283571,0.0491767414518548,-2.96420197800789,0.00303469030876004,0.0036151245250207
"ENSG00000110048",1211.42027637508,0.279710269791051,0.0243576327366781,11.483475131385,1.59728813711459e-30,3.31529447480238e-30
"ENSG00000110057",101.001948565079,0.348630303211409,0.105865648801242,3.29313906030034,0.000990754592856238,0.00120525240994953
"ENSG00000110060",204.199819979136,-0.789842826529536,0.0680263456196084,-11.6108372327716,3.63043331947515e-31,7.60662219318603e-31
"ENSG00000110063",222.882698843826,-1.37705230092697,0.0580862327990524,-23.7070340865596,3.05104558875736e-124,2.39173918566956e-123
"ENSG00000110066",1488.43559774982,0.790146976943752,0.0380635582220499,20.7586209448497,1.0246507114472e-95,5.29068859462704e-95
"ENSG00000110074",695.241958602887,-0.286114974391732,0.0474379893936811,-6.03134698684854,1.62598636824114e-09,2.34300069331552e-09
"ENSG00000110075",2195.99354297387,-0.669020288482303,0.0296048355619624,-22.5983450265094,4.49920112626239e-113,2.98391102247418e-112
"ENSG00000110076",2724.93053665258,3.94626357194298,0.122557948663505,32.1991646806839,1.81306534796689e-227,5.64187331093574e-226
"ENSG00000110080",311.110980042192,-0.509583465409306,0.0572510424858064,-8.90085915091662,5.54160447249942e-19,9.66900991428106e-19
"ENSG00000110092",2753.80229102793,-1.86248553183732,0.149082995841502,-12.4929440901323,8.15779783990804e-36,1.82738244209135e-35
"ENSG00000110104",313.585539568995,-2.01704005688474,0.107930756193873,-18.6882787447684,6.16707776341285e-78,2.51351416413201e-77
"ENSG00000110107",3346.13619899605,-1.37304253602239,0.0473143008012397,-29.0196095635088,3.72261172711853e-185,6.8539604892549e-184
"ENSG00000110108",1077.11872882442,-1.93600776283429,0.065396696104143,-29.6040607273375,1.32483959980721e-192,2.69044349499309e-191
"ENSG00000110171",521.984194969514,1.3895979113086,0.0585736306205165,23.723950463502,2.04131324951728e-124,1.60481341345336e-123
"ENSG00000110172",836.50796654423,-0.340058900163245,0.0897631747790192,-3.78840098960859,0.00015161999414995,0.000190155242069296
"ENSG00000110200",94.1262571389801,-0.974199735588156,0.0818647595463532,-11.9001111221312,1.18189671674769e-32,2.5327684550571e-32
"ENSG00000110218",832.270080363477,0.193060899665834,0.073076033314129,2.64191816263385,0.00824379724750465,0.00964989439656413
"ENSG00000110237",2247.24039859213,-0.707439098926118,0.0645983889170847,-10.9513427623428,6.54698093361607e-28,1.30891637866652e-27
"ENSG00000110274",868.53416343507,0.301578825673818,0.0408883477783416,7.37566671337998,1.63524629259531e-13,2.57313125525861e-13
"ENSG00000110315",907.212737529496,0.515782143714917,0.048713484157303,10.5880774622768,3.38471921248587e-26,6.5765769313828e-26
"ENSG00000110321",30705.2502772396,-0.232780884590581,0.0461052783277825,-5.04889880363893,4.44364031961626e-07,6.03747860475463e-07
"ENSG00000110328",118.858392061007,0.155441170931757,0.120819802557378,1.28655375726125,0.198249870360575,0.213371506974086
"ENSG00000110330",1193.23267646409,-0.193760619229027,0.0571850778889678,-3.38830734138787,0.000703254144797668,0.000860560992976093
"ENSG00000110344",929.806830444872,0.700714590318529,0.0399499996275392,17.5397896583583,7.11904033520976e-69,2.56605268017427e-68
"ENSG00000110367",3275.52744856223,0.617298297167194,0.0347982437502357,17.7393520660942,2.08323279617208e-70,7.69367202340806e-70
"ENSG00000110395",2088.71552280812,-0.2214787268354,0.0548152783985094,-4.04045611563331,5.33473471303196e-05,6.79842243716188e-05
"ENSG00000110400",1700.76971215689,0.531415961595989,0.0780172862431098,6.81151559078898,9.65758286025928e-12,1.46882843576216e-11
"ENSG00000110422",860.703093599903,0.486053310332375,0.0436344069808286,11.1392211780472,8.08230329880671e-29,1.63848328455373e-28
"ENSG00000110427",787.867945325302,1.36497346542165,0.107165679569013,12.7370392359862,3.68100873885546e-37,8.44084491980754e-37
"ENSG00000110429",745.537454951652,0.558411540924718,0.0422454513863621,13.2182642769675,6.88340813379782e-40,1.63951723419678e-39
"ENSG00000110435",573.371262218912,0.400842508499588,0.0552402083901507,7.25635402510644,3.9766344861735e-13,6.21320668859181e-13
"ENSG00000110442",543.317967498273,-0.0701558771761976,0.041675003867325,-1.68340421513921,0.0922968678346087,0.101755708412009
"ENSG00000110492",7653.18596761591,-2.96276496372704,0.0805830475331652,-36.7666035776031,6.312290053235e-296,3.98917233943438e-294
"ENSG00000110497",889.672733737967,0.455163021868866,0.0314486455944495,14.4732154045197,1.7890916466478e-47,4.75078716293497e-47
"ENSG00000110514",1951.55758625195,1.22153265627814,0.038738777723356,31.5325554409959,3.11026791194604e-218,8.80776214234131e-217
"ENSG00000110583",1724.58995515687,0.0393857210241092,0.0558359381077127,0.705382990935524,0.480571926140164,0.500031866191736
"ENSG00000110619",960.875762843561,0.205459316179784,0.0870985255382423,2.35892990047889,0.0183277174912981,0.0211036285541729
"ENSG00000110651",3219.99579111524,0.194921717602683,0.05374062084336,3.6270834713806,0.000286640651133934,0.000355757823609359
"ENSG00000110660",142.120332207105,-0.194075480253185,0.175466673570731,-1.10605322540039,0.268703482482047,0.286057795204302
"ENSG00000110693",582.063581400576,0.310234521755228,0.155470852308494,1.99545134762395,0.0459936754296099,0.0517583004078277
"ENSG00000110696",3443.88811406324,-0.746565544601519,0.0374030894296473,-19.9599967806338,1.22720166443477e-88,5.77042138565593e-88
"ENSG00000110697",1424.96244883237,0.764224567747698,0.0707420507599087,10.8029744619844,3.33230282891487e-27,6.58813053553311e-27
"ENSG00000110700",3639.44988177508,-0.513283613553768,0.0875446926347545,-5.86310372571916,4.54294229112349e-09,6.47838294311808e-09
"ENSG00000110711",573.965944399453,-0.267918086777633,0.0429358152050566,-6.2399673908155,4.37662122366736e-10,6.40069122489165e-10
"ENSG00000110713",2084.65797107781,-1.02691649916309,0.0371614807606893,-27.63389612422,4.35815305962824e-168,6.36344775022257e-167
"ENSG00000110717",911.152012514958,-0.0835454281796441,0.0398875080416452,-2.0945261381688,0.0362131371537831,0.0410368754453837
"ENSG00000110719",118.259329827356,0.542618469977661,0.147699739640188,3.67379435671003,0.000238975087166567,0.000297387989564539
"ENSG00000110721",611.74830177642,0.270991723105982,0.0862245954219536,3.14285873746165,0.00167306560815265,0.00201580698374991
"ENSG00000110756",496.573460005928,-0.497169149123951,0.0377690651002967,-13.1633956997269,1.42533089073814e-39,3.37917381512195e-39
"ENSG00000110768",621.45832326162,-0.316037918110125,0.0505922009679172,-6.2467714798678,4.19023413224513e-10,6.13139212199073e-10
"ENSG00000110786",535.708376465817,3.68104351108388,0.166543423286463,22.1026050650605,2.98348259849456e-108,1.84417081465857e-107
"ENSG00000110811",1127.74871702945,-0.277216313232533,0.09465905777712,-2.92857672305649,0.00340517782630684,0.00404881233916826
"ENSG00000110841",781.503889325757,0.463682004863398,0.0620043845210143,7.47821316904207,7.53399224722004e-14,1.19273029405646e-13
"ENSG00000110844",420.405979043029,1.32397182452177,0.0790462087702321,16.7493399761934,5.72580130133083e-63,1.90371553321518e-62
"ENSG00000110851",839.087538987221,-0.198986158776512,0.0369458372995605,-5.38588846053516,7.20876591777875e-08,9.97911709592376e-08
"ENSG00000110871",553.441654708059,-0.329650677276412,0.0359232247083617,-9.17653356436235,4.4519183297963e-20,7.89993486796465e-20
"ENSG00000110880",3935.05052341032,-0.459855499243176,0.0544919179754696,-8.43896703085746,3.20154374187168e-17,5.41296022796774e-17
"ENSG00000110881",1225.96287115069,2.39267479087863,0.0743748140551877,32.1704977857586,4.56558719145998e-227,1.4126565434748e-225
"ENSG00000110888",960.957516473193,0.794690818587808,0.0736163098848206,10.7950374017819,3.633145674086e-27,7.17857658056974e-27
"ENSG00000110900",1536.96084649182,0.811755556728218,0.0866620028218373,9.36691433726789,7.46839550595864e-21,1.34008657796022e-20
"ENSG00000110906",1780.00411326181,-1.2215229802782,0.0587029192725114,-20.8085559528587,3.62087823180667e-96,1.88446851822613e-95
"ENSG00000110911",1002.08531011994,0.672261305352673,0.0628481460657758,10.6965972337369,1.055846129384e-26,2.06971131086914e-26
"ENSG00000110917",3265.83463496601,-0.139651401369765,0.0502854564221805,-2.77717279122012,0.00548340196907742,0.00646910216447018
"ENSG00000110921",665.670119161642,-1.00251447565463,0.0838859664151841,-11.9509200226984,6.42104372625483e-33,1.3814359057747e-32
"ENSG00000110925",1456.32348110309,0.71587745361767,0.0317658254854014,22.5360884749135,1.8386283721584e-112,1.20765125182539e-111
"ENSG00000110931",1101.85207171792,0.349918418624673,0.048294475937916,7.24551642458039,4.30794566481408e-13,6.72700387728266e-13
"ENSG00000110955",9254.05837914755,-0.607233130457728,0.0335725116966385,-18.0872118221208,4.01913141718332e-73,1.5373952567529e-72
"ENSG00000110958",4609.80764642021,-0.590956940383374,0.0611258868301261,-9.66786693869475,4.12893972172285e-22,7.53848135696147e-22
"ENSG00000110987",1600.56012750732,0.612799622774657,0.0578092671314941,10.6003700303062,2.96803535871422e-26,5.77586526589398e-26
"ENSG00000111011",1974.24165495514,-0.40646550963726,0.0455797579317956,-8.91767591757473,4.76175480471764e-19,8.31896708758868e-19
"ENSG00000111052",745.106517328425,1.97834598719239,0.102017436233399,19.3922339183888,8.97527796396096e-84,3.97154230100333e-83
"ENSG00000111057",108.979845859622,-1.49568929116559,0.330387650341401,-4.52707384679797,5.98060450839687e-06,7.84945349959426e-06
"ENSG00000111058",211.110520661728,-0.725625550577727,0.179986687619689,-4.03155122289361,5.54099165667857e-05,7.05742365858803e-05
"ENSG00000111077",479.079050700909,1.05205502286886,0.178526498128428,5.89299086633085,3.79267378756988e-09,5.42122823814023e-09
"ENSG00000111110",243.614186096724,0.71563629531612,0.204964096694988,3.49152025576985,0.000480280046935332,0.000591336227488906
"ENSG00000111142",2167.11238570029,-1.03990102081091,0.0585564982007521,-17.75893458051,1.46998421577887e-70,5.44359765698384e-70
"ENSG00000111144",1156.9595527788,-0.615772550633794,0.0538303944813048,-11.4391238735516,2.66563737122612e-30,5.51804129154282e-30
"ENSG00000111145",657.423772299549,-1.47710590739969,0.130516005292967,-11.3174311769967,1.07578159727871e-29,2.20850284513457e-29
"ENSG00000111186",281.051336087549,-0.969856789573947,0.157161991632943,-6.17106451437111,6.78317354262359e-10,9.87345349450092e-10
"ENSG00000111196",358.475380993709,-1.69986012186789,0.0631245788845612,-26.9286568228281,1.0144980576226e-159,1.32313180933599e-158
"ENSG00000111203",344.910774248281,-0.637238839770811,0.0472654550278145,-13.4821264154933,1.99279553264486e-41,4.85677148277711e-41
"ENSG00000111206",1439.58613768859,-3.36979547500751,0.0835990088841834,-40.3090361953449,0,0
"ENSG00000111215",82.0468781123666,0.298882108333888,0.0688637924729958,4.3401923942991,1.42358020069965e-05,1.84622143451802e-05
"ENSG00000111224",491.63706589699,-0.143369916966625,0.0578021432776521,-2.48035641650775,0.0131251113296791,0.0152211862154023
"ENSG00000111229",1009.5278781605,-0.285090604342348,0.0901264666188217,-3.1632284614918,0.00156029832891738,0.00188284894188438
"ENSG00000111231",360.731290740836,-1.45553370657826,0.0569944182382845,-25.5381799054936,7.42938862257538e-144,7.76527669056921e-143
"ENSG00000111237",837.959354975915,-0.388115912967128,0.0394316185676302,-9.84275885864183,7.36626227875549e-23,1.36269191883669e-22
"ENSG00000111247",634.334829768097,-3.66562110262329,0.0776450331049997,-47.2099882766005,0,0
"ENSG00000111249",642.033832144443,2.10606498795049,0.101828414456469,20.6824882739466,4.98045022091091e-95,2.54035553804518e-94
"ENSG00000111252",376.526595394878,-0.345337831644226,0.167212490732016,-2.06526336718281,0.0388980877014717,0.0439759565891483
