Ensembl	Gene.x	F2613.cl1_npcFile_P_NPC	F2613.cl2_npcFile_P_NPC	F2613.cl3_npcFile_P_NPC	F2688.cl4_npcFile_P_NPC	F2688.cl5_npcFile_P_NPC	F2688.cl6_npcFile_P_NPC	F2735.cl1_npcFile_P_NPC	F2735.cl2_npcFile_P_NPC	F2735.cl3_npcFile_P_NPC	F6136.cl1_npcFile_P_NPC	F7511.cl1_npcFile_P_NPC	F7511.cl2_npcFile_P_NPC	F7511.cl3_npcFile_P_NPC	F6281.cl1_npcFile_P_NPC	F6281.cl2_npcFile_P_NPC	F6281.cl4_npcFile_P_NPC	F5541.cl1_npcFile_C_NPC	F5541.cl2_npcFile_C_NPC	F5541.cl5_npcFile_C_NPC	F5618.cl3_npcFile_C_NPC	F5618.cl6_npcFile_C_NPC	F6119.cl1_npcFile_C_NPC	F6119.cl7_npcFile_C_NPC	F7315.cl4_npcFile_C_NPC	F7315.cl5_npcFile_C_NPC	F7647.cl1_npcFile_C_NPC	F7647.cl2_npcFile_C_NPC	F7647.cl3_npcFile_C_NPC	F7672.cl4_npcFile_C_NPC	F2613.cl1_NeurFile_P_Neur	F2613.GFP.cl1_NeurFile_P_Neur	F2735.cl2_NeurFile_P_Neur	F2735.cl3_NeurFile_P_Neur	F2735.GFP.cl2_NeurFile_P_Neur	F6281.cl1_NeurFile_P_Neur	F6281.cl4_NeurFile_P_Neur	F6281.GFP.cl1_NeurFile_P_Neur	F7511.cl2_NeurFile_P_Neur	F5541.cl2_NeurFile_C_Neur	F5541.GFP.cl2_NeurFile_C_Neur	F5618.cl3_NeurFile_C_Neur	F5618.GFP.cl6_NeurFile_C_Neur	F7647.cl1_NeurFile_C_Neur	F7647.cl3_NeurFile_C_Neur	F7672.cl5_NeurFile_C_Neur	F7672.cl6_NeurFile_C_Neur	F7672.GFP.cl5_NeurFile_C_Neur	F7672.GFP.cl6_NeurFile_C_Neur
ENSG00000174460	ZCCHC12	7.056368025	7.739269298	7.347741596	6.919832741	6.812980539	7.330983194	7.191013138	7.150262789	6.838700163	7.032801659	7.525486285	7.229839526	7.040473973	8.223206784	7.310238459	7.041673184	6.935724017	7.417268675	7.082458802	7.320125145	6.97047134	8.362432216	8.005708447	7.132410142	7.501397037	7.345336638	7.936058671	7.376565471	7.145112852	9.952138119	9.993705284	9.767449157	9.995588272	10.06492254	9.719853393	9.946845937	9.899027637	10.004612	9.32644636	9.516988276	9.600531544	9.495028255	9.906924626	9.379486404	9.555502179	9.758915511	9.557689446	9.356120432
ENSG00000116191	RALGPS2	9.873995502	10.33747428	10.25612653	9.65829478	9.580465192	10.08373928	10.36618006	9.845107823	9.815784417	9.646999378	10.26271781	9.783959745	9.129190711	10.13195656	10.1237876	9.510952429	9.686870575	9.797514904	9.675089704	10.21801276	9.852298332	10.09595968	9.942765619	9.79513226	10.15809264	9.618014078	10.53451973	10.23993427	9.968424866	9.248919335	9.513431254	10.04236692	9.805365307	9.58888418	9.945691571	9.57613152	9.634591606	9.382879837	9.063942779	9.341002337	9.390545385	9.41028618	9.354375942	9.757703637	9.778096065	9.589315921	9.5704934	9.621606675
ENSG00000188916	FAM196A	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	8.028372915	7.919315916	7.638834273	8.290954475	7.956590058	7.736282674	7.615109416	7.681479286	7.631082013	7.280556699	7.64291865	7.274337517	7.420423627	8.187013348	7.987968475	7.332724303	7.612062767	7.239225584	7.41864101
ENSG00000170365	SMAD1	8.322348764	8.477277839	8.607624399	8.533614628	8.47644194	8.673629232	8.548819429	8.622005383	8.688834974	8.331198792	8.418005923	8.28306213	8.189556602	8.378272019	8.418740218	8.318884385	8.406476353	8.588800283	8.38242684	8.493338788	7.993832122	8.663750259	8.625811387	8.704569248	8.459518571	8.470628901	8.507664789	8.505979793	8.448086634	8.796559978	8.666987176	8.73998434	8.622842931	8.411359115	8.578995182	8.780192173	8.621323865	8.815723714	8.556945066	8.581758866	8.67758187	8.688193853	8.837206246	8.569677507	8.838988391	8.618193366	8.747639225	8.905330074
ENSG00000136535	TBR1	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000184611	KCNH7	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.31530676	7.315868089	7.204571656	7.350663207	7.169800619	7.237282175	7.110849146	7.278631769	7.092435163	7.021111445	7.108622074	7.094404212	7.004361968	7.464767264	7.092363293	7.080858221	7.139418888	7.062446975	6.966195452
ENSG00000089116	LHX5	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.532499539	7.387335312	7.648406385	7.91696136	7.282846476	7.651748774	7.4043151	7.690703042	8.049529831	7.743584959	7.666416862	7.903857523	7.471789021	8.011360995	7.502979487	7.807144253	7.770689673	8.448603025	7.54247909
ENSG00000172137	CALB2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.498001053	7.527285973	7.166896634	7.334195793	8.177741482	7.341961826	7.540541568	7.367654745	8.23623372	7.078789437	7.480869153	7.406820926	7.876094703	7.098031507	8.037268104	7.332724303	7.784154774	7.097637758	7.769914052
ENSG00000170370	EMX2	8.250308201	8.951519238	9.406969387	7.020255268	7.260957364	6.854520893	7.045670847	7.90998076	6.921816593	7.175774987	8.008783402	8.170184303	7.635136468	9.229527936	8.441121494	7.325292281	6.828605594	9.894401209	8.271492591	8.661487098	7.872090581	10.72904031	9.903140312	8.596442202	10.98814627	9.428502028	11.03961508	9.760872827	7.685794283	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842
ENSG00000043355	ZIC2	10.64215509	10.82893432	10.89186157	10.8042144	10.92932294	10.7175227	7.756445519	10.96000669	9.818876846	9.758903834	10.72516143	10.60875673	11.9718362	11.50725075	11.35017638	10.37315837	9.975090554	11.49602409	10.68179169	12.22794825	10.47047224	11.83978962	10.96741937	11.352514	11.86776788	10.48218276	12.07211204	11.71483692	10.73294623	8.652112281	9.639809268	8.914056778	9.64481415	9.874149467	8.998891623	8.685247875	10.25382675	9.305020364	8.304896765	8.203982742	8.844014054	9.13999076	8.764344498	9.557811993	8.719773372	9.461784529	8.31446193	8.420512573
ENSG00000188064	WNT7B	7.954247664	9.180589487	9.726712881	7.680154869	6.844207909	7.708886124	8.29525912	8.315332958	7.315261754	7.55643977	8.750227987	8.097916601	7.018035902	8.144620498	8.06166176	6.90902013	6.884831342	8.765340694	7.786601534	7.299433259	8.479791237	10.09195074	9.831495634	7.729856284	9.688953236	8.98793633	10.45050053	9.419591159	7.339997365	7.837062531	8.577318035	7.643625647	8.763090305	6.86536403	7.386317369	7.002407747	7.587009298	8.578117373	7.944028019	7.407910649	7.660362064	8.103593293	8.603860678	8.13658549	7.14927613	7.078753027	7.739419755	7.131981894
ENSG00000108270	AATF	9.867042591	9.499841791	9.327670228	9.776108398	9.510512316	9.727280016	10.06394616	9.592066675	9.721947156	10.21030688	9.181728493	9.714590234	9.311212919	9.402519592	9.373152905	9.554222196	9.81167158	9.561484143	9.741133974	9.15786561	9.516375309	9.673925466	9.556755813	9.510824743	8.99990344	9.739163608	8.848369802	9.300872717	9.391260301	8.432699891	8.607665847	8.619603239	8.474981304	8.48258756	8.667038412	8.309648397	8.708549254	8.575033457	9.129742043	8.835688129	8.765363544	8.449293579	8.659806616	8.850243249	8.598978585	8.370816509	8.773195124	8.615890985
ENSG00000188613	NANOS1	7.72558511	7.911323808	7.735630958	7.768617314	7.684609176	7.951925103	8.08520071	7.868027589	7.731110782	8.04533247	7.964874654	7.870103499	7.78935169	8.548250007	7.820554614	7.856904609	7.749830808	7.746162608	8.014354651	7.76626117	7.9174886	8.20805408	7.966210889	7.635625245	7.947375276	7.797127123	7.827897464	7.544358502	7.899363594	8.508566888	8.418191625	8.203629073	8.649372087	8.724755288	8.310161316	8.262849122	8.384726046	8.250775873	8.005742349	8.225890343	8.108359714	8.33015923	8.349265411	8.544369334	8.146758061	8.276357259	7.748636894	8.360489709
ENSG00000145348	TBCK	8.662091004	9.111148988	9.192976909	9.296992105	8.806635164	8.782971451	8.800955717	9.509770944	9.465069197	8.783667859	9.08512594	8.683677759	9.163882364	9.015920558	9.367318937	8.885846691	9.05467201	9.563215664	9.277864751	9.10758276	8.57174647	8.996051846	8.926312074	9.155989675	9.28562019	9.137838798	9.623043621	9.613239708	9.051101464	9.919608279	9.912240946	10.06011073	10.20131824	9.802910619	10.12151527	9.543159183	9.903422893	9.84346994	9.714874117	9.833865311	9.974967202	10.00665141	10.26709048	10.19521167	9.950171349	9.869897909	10.06024498	9.786712941
ENSG00000174136	RGMB	10.48257507	9.342356237	9.059278705	9.51938383	9.738960676	8.818998789	10.42850263	9.796158869	10.33560547	10.23153057	9.014602415	9.167979638	9.266318325	8.350073348	9.665714899	9.525495434	10.06038455	9.734437908	10.0185802	8.270920273	10.15284991	8.713644315	9.278234955	10.42640113	8.624305729	9.582794656	8.295279023	9.115709514	9.342787117	11.7971614	12.69362383	11.70545767	11.61955022	11.90408199	11.89220583	12.03007959	11.32476865	12.51083603	12.21345511	12.73327276	12.2552378	12.30791919	12.19034975	11.88099493	11.91992781	11.87814695	11.83903023	11.75802835
ENSG00000165617	DACT1	7.498677302	8.396279775	8.751026836	8.139675826	7.967635291	8.285750781	8.153800292	8.335928195	7.980129481	7.716920339	8.161523827	8.504553213	9.108056012	7.970845	8.597025887	8.393069433	7.600817808	8.372109182	7.865084722	8.406663998	8.659604523	9.140282098	8.578812548	9.326442323	8.287049962	8.441290443	8.932395493	8.59133628	8.699514725	11.12297375	10.85242016	9.718375598	10.62582801	10.71590697	10.24694311	10.62206834	10.55712109	10.26333513	12.50191626	10.89886167	10.45939233	10.60190368	11.24616298	11.20643338	10.09427108	10.66945416	10.98051987	10.91725919
ENSG00000070748	CHAT	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000187714	SLC18A3	7.621821586	6.882384139	7.027656602	7.49642697	7.698706509	6.945214638	8.298763284	7.131037998	7.491241513	7.234741434	6.957408268	7.123238974	6.920523186	6.465393755	7.115616766	7.336285072	7.510030948	7.112682822	8.142981723	6.724304932	7.372892986	6.80216343	6.660784498	9.575685831	6.737938703	7.254161052	6.575618128	7.214017141	7.100542392	6.971657635	7.12905588	6.766480143	7.189158983	7.555835493	7.284748619	6.845253772	7.072714045	7.005848115	7.461538315	7.101920165	7.134168404	6.863210587	7.056924905	7.574260458	7.14927613	7.15240317	6.954763159	7.521495339
ENSG00000087085	ACHE	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.742186215	9.992309247	8.601346607	9.816167534	9.314213567	9.208718591	9.183312129	9.392520578	8.934643658	9.837945828	8.862237394	9.038336061	8.796167919	9.703340856	9.001801651	8.874435665	9.188676843	8.736171504	9.127761333
ENSG00000115665	SLC5A7	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000180176	TH	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000125798	FOXA2	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000157542	KCNJ6	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.737207538	8.274086253	7.809496439	8.006616564	8.188781174	7.826583275	8.048488671	7.837609683	8.353263962	7.906180287	8.024167236	7.852933222	8.232461543	8.244892598	8.476356649	8.055439843	8.196077343	7.946636445	8.169147416
ENSG00000153234	NR4A2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.188521806	7.046964038	7.100959324	7.556999951	6.936007757	6.945024895	7.238657402	7.249673433	7.972630838	7.202870897	7.024610105	7.396171333	7.511914952	7.111326675	7.027257286	7.383477349	7.292072697	7.298444015	7.537253492
ENSG00000136944	LMX1B	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.236062867	7.354729626	8.17366365	8.100516055	7.526285542	7.598418371	8.248234639	8.066944994	8.135364148	7.692879719	7.694283574	7.93304516	8.741550678	9.713139491	8.935354262	9.936849245	9.693067314	9.948527665	9.393926334
ENSG00000007402	CACNA2D2	8.007055387	8.777154678	8.586680533	8.190521874	8.05729569	8.274942899	7.822647906	8.379852686	7.93080261	8.149802554	8.488436621	8.542328166	8.620224198	8.733594401	8.599963333	7.960574602	8.089668218	8.982846755	8.112486535	8.763506063	8.067684274	8.872107335	8.933747129	8.402995854	9.007246861	8.467390198	8.959598309	8.789738668	8.259867954	11.06471987	10.95565254	10.36146402	10.45758796	10.4497991	10.54229766	10.38700456	10.68785371	10.44378179	10.64609317	10.38562145	10.40698085	10.28763427	10.8066467	10.67190087	10.22205915	10.22992982	10.19817998	10.48970098
ENSG00000081803	CADPS2	7.470260457	8.147083147	8.340449718	7.781588496	7.502624717	7.623218528	8.514499272	7.70109255	7.628892394	7.61282986	7.866028636	8.105638434	7.576224605	8.421372985	7.85839324	7.964624793	7.298032239	7.946025536	8.135398212	7.988711261	7.8511514	8.62774527	8.362330099	7.841237121	8.20060272	8.20111294	8.447859169	8.330305099	7.75202952	7.380081929	7.681458618	8.45218137	8.465363967	8.707810164	8.065785874	8.119746921	7.850500587	8.199431533	7.064740966	7.491067625	7.792037853	8.018486716	8.161184923	8.037268104	8.943410937	8.207206903	7.895504109	8.495627417
ENSG00000147434	CHRNA6	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000008735	MAPK8IP2	8.544626179	7.919592923	8.299225203	8.305735715	8.112526529	8.167484292	8.377752557	7.975537733	8.075669371	8.631671451	8.105488606	8.651498841	7.610788765	8.565327299	8.173106045	7.610454317	8.504125268	8.597579051	8.471541112	8.108156133	7.505763	8.525184779	8.218290566	8.307291062	8.844050581	8.190012963	7.857528305	8.081612745	8.396984955	11.4099548	11.29940544	11.04309434	11.46804473	11.3446648	11.15369413	11.2021866	11.0511751	11.29830605	10.90931704	11.05593108	10.9668835	10.99037363	11.16464454	11.03416505	10.8912611	11.025868	10.77725205	11.03887403
ENSG00000065320	NTN1	8.89696215	7.405984048	7.895628147	9.368448766	8.590746886	8.271327729	9.057353845	7.691950367	8.833355025	7.584824843	7.767079077	8.472516929	7.882222216	6.83132935	7.875009765	7.919671574	8.177962443	7.693288336	8.547555594	6.790692184	9.604123241	7.102741739	11.07185417	8.982409742	7.275424782	8.9730112	7.112841557	8.316667133	7.790844399	12.29685301	12.37167075	12.11948001	13.30130947	12.32244732	12.00688426	12.63274766	11.08024325	12.98675082	12.37006562	12.10246811	12.38314247	12.87509271	11.85458373	11.09408921	11.96430328	11.8410816	12.28543241	11.9862915
ENSG00000126583	PRKCG	6.965825127	6.958834123	7.717629967	6.960252925	6.985536354	6.823952966	7.172388497	7.035697344	6.807628202	6.740239128	7.68190356	7.142833945	6.731243795	7.358458619	7.141061004	6.873246285	6.674509265	7.602215015	6.931027743	7.546425608	6.913697894	7.772628156	7.422655144	7.151143368	7.541478	7.45262202	8.185691321	7.653511481	7.067350405	8.131333945	8.084561054	7.672152881	7.71265459	8.268020235	7.627672587	8.088362258	7.901344127	7.635872398	8.169970361	7.762446516	7.715802089	7.946369559	7.621949071	7.599131452	7.470276434	7.636127885	7.46911673	7.594018139
ENSG00000136531	SCN2A	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	11.12028329	11.12183358	10.63719011	11.86226673	10.29643637	10.84190967	10.61036871	10.91875282	11.05460448	9.951292065	9.962103613	10.38068032	10.11628118	11.34158152	10.41699183	10.68399202	10.78101899	10.36607079	10.64230114
ENSG00000009694	TENM1	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.47541033	9.948452725	9.540217779	9.527002245	9.112734201	9.97174718	10.07489488	9.711593932	9.10592577	8.79984453	9.270485272	8.72903531	8.218123199	9.714767175	9.34446205	9.619276064	10.07762504	9.262478598	9.539430726
ENSG00000132437	DDC	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03	5.03
ENSG00000165646	SLC18A2	7.489250889	7.180094883	7.11054798	7.44144497	7.307611786	7.237548949	7.669662026	7.402568864	7.257995131	7.366505412	7.450230164	7.472607427	7.09056031	7.232430344	7.288169428	7.228374625	7.430234127	7.360187783	7.682143068	7.090121483	7.210954699	7.302002707	7.255455382	7.144937026	7.506451292	7.389029168	7.258781734	7.449569195	7.355965759	7.342606241	7.392710893	7.241082195	7.461784199	7.419230368	7.290569014	7.337871384	7.226040931	7.701847756	7.274739958	7.418509872	7.227414371	7.221386368	7.391819078	7.48213912	7.238156988	7.303543501	7.269153128	7.38495038
ENSG00000187714	SLC18A3	7.621821586	6.882384139	7.027656602	7.49642697	7.698706509	6.945214638	8.298763284	7.131037998	7.491241513	7.234741434	6.957408268	7.123238974	6.920523186	6.465393755	7.115616766	7.336285072	7.510030948	7.112682822	8.142981723	6.724304932	7.372892986	6.80216343	6.660784498	9.575685831	6.737938703	7.254161052	6.575618128	7.214017141	7.100542392	6.971657635	7.12905588	6.766480143	7.189158983	7.555835493	7.284748619	6.845253772	7.072714045	7.005848115	7.461538315	7.101920165	7.134168404	6.863210587	7.056924905	7.574260458	7.14927613	7.15240317	6.954763159	7.521495339
ENSG00000164600	NEUROD6	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.81572878	7.910938744	7.56563676	8.413278478	7.656079861	7.835417233	7.525298676	7.653571577	8.081133041	8.057898082	8.040058797	7.79644245	7.855005385	8.79436332	8.343584429	7.738237319	8.120356442	8.249459684	7.708013514
ENSG00000157103	SLC6A1	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	11.92119423	11.6453555	11.97720402	12.35455306	12.17352952	12.23867509	12.48321286	11.75757006	11.38284629	11.06966467	11.36213902	10.39388356	10.79247337	10.879481	12.26443603	11.03887632	12.15810338	11.38187292	11.71389513
ENSG00000136928	GABBR2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	11.17122953	10.76187195	11.14909795	11.40383225	9.739850297	10.72852385	11.05316812	11.06471653	11.46758669	9.173085233	10.31344508	10.00425253	10.09957149	10.46505618	10.36971237	10.18523945	10.99828931	10.32449568	10.06998621
ENSG00000128683	GAD1	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.113797429	7.964847477	9.549391844	9.792935684	11.27894044	9.347975812	9.662834334	9.382660085	8.87743105	7.66472143	7.996083769	8.427722407	7.954496373	8.273243871	7.872971357	8.642112509	9.089954213	9.023963876	8.157330234
ENSG00000075891	PAX2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.308812314	9.912240946	9.486034296	10.48155144	8.635570424	9.70480201	9.216972053	10.28564257	10.5865986	10.14471389	9.355180569	10.34607089	9.820838079	10.38061966	10.14630523	10.68776283	10.32622646	10.45376144	10.64724152
ENSG00000101438	SLC32A1	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.284271294	8.928848808	9.576627015	9.584270234	10.87079403	9.667445212	9.707129206	9.734361033	9.027129686	8.612250468	8.80061431	8.527107624	7.880289164	8.86350427	8.764012522	8.708025725	9.075747355	9.050962603	8.538720503
ENSG00000136750	GAD2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.011486987	7.722899322	8.88788105	8.911793211	9.25588268	8.560275913	8.810829237	8.492304911	8.353263962	7.757214896	8.098657851	7.908050169	7.876094703	8.157469498	7.992118077	7.860790606	8.311849979	8.593003445	7.825571809
ENSG00000146469	VIP	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	6.744425226	6.886827465	6.822396209	6.617392918	7.413978375	6.657759536	6.394770115	6.985119719	7.381377776	6.777192894	7.031944784	7.280089886	8.026359829	7.893069102	8.132698495	6.958373145	6.810641271	7.069599357	6.778465758
ENSG00000157005	SST	6.272839806	6.934417659	6.4848153	6.506090641	6.565192025	7.579067079	8.969894537	6.578834654	6.229366993	6.60959981	6.853109737	6.582068647	6.493447117	6.205114171	7.202089593	6.708227365	6.28562699	8.526229632	6.818842268	7.365716844	6.287937748	6.80216343	6.480470156	6.504834014	5.773162494	6.669607165	6.288623888	6.224441596	6.626859346	7.56160813	8.241850288	7.700311257	6.865910071	7.311063583	7.290569014	7.793206777	8.530034026	7.497415109	7.548236636	7.269497664	7.459160586	7.909435693	7.794666948	8.081523073	7.532879967	7.889076425	7.904106328	7.344809281
