"Ensembl" "Gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "z.std"
"2231" "ENSG00000136247" "ZDHHC4" 0.359387343996289 4.16214012431561 2.19417096677466 0.0829898894548046 0.558811794617717 1.73359544381075
"2232" "ENSG00000130939" "UBE4B" -0.12680939014849 6.44271612672582 -2.14261987994676 0.083007315691917 0.558811794617717 -1.73349730726622
"2233" "ENSG00000187134" "AKR1C1" -0.293622865394715 5.13419764222502 -2.17754534387071 0.0831212449985045 0.559328180630331 -1.73285612086141
"2234" "ENSG00000149591" "TAGLN" -0.709778158270004 5.72017898271291 -2.22119411108853 0.0832291960780327 0.559707482894024 -1.73224923613195
"2235" "ENSG00000188636" "RTL6" -0.0770638588266335 7.89041083777332 -2.15948865220947 0.0832521112916374 0.559707482894024 -1.73212049230495
"2236" "ENSG00000272320" "" 0.221716339428672 2.0119435515723 1.83997256529072 0.0832996446342441 0.55977659225141 1.73185352871993
"2237" "ENSG00000050820" "BCAR1" -0.165951393128939 6.82292565566556 -2.04670265971714 0.0833663622996535 0.559974501526416 -1.73147902746389
"2238" "ENSG00000138078" "PREPL" 0.260984838434807 7.76068751546194 2.03429303925037 0.0834113314752867 0.560026213917631 1.73122674230706
"2239" "ENSG00000139146" "SINHCAF" -0.374804663859586 6.4319181323928 -2.07309569730599 0.0834643982208365 0.56007412100462 -1.73092916999487
"2240" "ENSG00000077463" "SIRT6" -0.170875074422588 4.93413754090198 -2.04846750102192 0.0835457762074969 0.56007412100462 -1.73047313963713
"2241" "ENSG00000227354" "RBM26-AS1" 0.361275361951532 2.1210427674708 2.09562688744973 0.0835625147901167 0.56007412100462 1.73037938367427
"2242" "ENSG00000196584" "XRCC2" 0.367341232052279 2.27305393390692 1.83766991694653 0.083653434352632 0.56007412100462 1.72987039153055
"2243" "ENSG00000254909" "" 0.305632540169543 0.476217038224889 1.83616621326851 0.0838851853209762 0.56007412100462 1.72857501048934
"2244" "ENSG00000186648" "CARMIL3" 0.3293693035901 5.92466335778337 2.83184341955537 0.0839238860323072 0.56007412100462 1.72835897376772
"2245" "ENSG00000213160" "KLHL23" -0.106326766212995 6.25314194003272 -1.83550720219194 0.0839869305209755 0.56007412100462 -1.72800721683875
"2246" "ENSG00000167674" "HDGFL2" -0.1379621473775 6.76468999724623 -2.09164216820292 0.0840457052502333 0.56007412100462 -1.72767947551628
"2247" "ENSG00000166166" "TRMT61A" -0.140080909164233 3.89472824859644 -1.83462695159142 0.0841230028146571 0.56007412100462 -1.72724872895316
"2248" "ENSG00000112977" "DAP" 0.200301587054272 6.24272376125199 2.06273739797874 0.0841832139932387 0.56007412100462 1.72691341948611
"2249" "ENSG00000180376" "CCDC66" -0.116450498292287 4.97835866833584 -2.28159220886698 0.0842196909462922 0.56007412100462 -1.72671037772985
"2250" "ENSG00000084731" "KIF3C" 0.105620438821854 8.44105594066791 1.83362307358932 0.0842784231068069 0.56007412100462 1.72638360625996
"2251" "ENSG00000102974" "CTCF" -0.0728458143215297 6.67076585244324 -1.83356163425605 0.0842879433544382 0.56007412100462 -1.72633065527445
"2252" "ENSG00000167333" "TRIM68" 0.116234190427343 4.35533291613429 2.17563590358485 0.0843091148801445 0.56007412100462 1.72621291800123
"2253" "ENSG00000153814" "JAZF1" 0.325502504213234 5.07021509208047 2.07650010427 0.084309741528461 0.56007412100462 1.72620943350294
"2254" "ENSG00000136451" "VEZF1" -0.148748968519939 7.27144706676166 -2.2695560337974 0.0843866057266905 0.56007412100462 -1.72578218649835
"2255" "ENSG00000138459" "SLC35A5" -0.0708067008173047 5.76281353265709 -1.83284031114403 0.0843997859159562 0.56007412100462 -1.7257089565015
"2256" "ENSG00000112541" "PDE10A" 0.210009419158494 5.66861105870479 1.83269336109258 0.0844225868437469 0.56007412100462 1.72558229489789
"2257" "ENSG00000187742" "SECISBP2" -0.0926622587956512 6.41340394801397 -1.83260042205664 0.0844370101673272 0.56007412100462 -1.72550218607845
"2258" "ENSG00000162687" "KCNT2" 0.163607277728589 5.11990010730492 1.83250213658535 0.0844522655735325 0.56007412100462 1.72541746782337
"2259" "ENSG00000119383" "PTPA" -0.0896831131050571 6.84762505832815 -1.83236393901451 0.0844737200580338 0.56007412100462 -1.72529834501128
"2260" "ENSG00000130935" "NOL11" -0.164881161079511 5.75774365046645 -2.10771627976398 0.0845181060189683 0.56007412100462 -1.72505197630019
"2261" "ENSG00000250305" "TRMT9B" 0.23598782866902 3.97046750190692 2.30680585675107 0.0845346921556187 0.56007412100462 1.72495994015938
"2262" "ENSG00000151929" "BAG3" 0.279146059976004 4.73078861371959 2.0916944266246 0.084538677090618 0.56007412100462 1.72493783001154
"2263" "ENSG00000088808" "PPP1R13B" 0.185784163768958 5.53642704003283 2.07582656020894 0.0845392122554035 0.56007412100462 1.72493486074941
"2264" "ENSG00000006459" "KDM7A" -0.143312087654847 5.24059199822495 -1.83186239697412 0.0845516223223831 0.56007412100462 -1.7248660100692
"2265" "ENSG00000167323" "STIM1" 0.0849185130033252 5.90465598142379 1.83174682535285 0.0845695825156807 0.56007412100462 1.72476638193144
"2266" "ENSG00000100029" "PES1" -0.0928215071813082 5.57596198948614 -1.83163572966962 0.084586850303833 0.56007412100462 -1.72467061081824
"2267" "ENSG00000130731" "METTL26" -0.100012640562692 4.8832242236617 -1.831491374504 0.084609292311875 0.56007412100462 -1.7245461659292
"2268" "ENSG00000114126" "TFDP2" -0.143382893769315 6.25292518482589 -2.08073374921631 0.0846132757356201 0.56007412100462 -1.72452407993338
"2269" "ENSG00000145431" "PDGFC" -0.316322073305008 5.3655824889055 -1.83141463273585 0.0846212250180402 0.56007412100462 -1.72448000784501
"2270" "ENSG00000145675" "PIK3R1" 0.14612740093712 7.41344157672292 1.83114842281056 0.0846626299424592 0.56007412100462 1.72425050648867
"2271" "ENSG00000090924" "PLEKHG2" -0.143708946575237 7.18930593436596 -1.83083985242357 0.0847106457373755 0.56007412100462 -1.72398447573273
"2272" "ENSG00000127957" "PMS2P3" -0.218191048464872 2.86214176453185 -2.02100827313264 0.0847325948149088 0.56007412100462 -1.72386290783791
"2273" "ENSG00000040731" "CDH10" 0.346668891184877 5.14012368799167 2.18688894972108 0.0847474669725991 0.56007412100462 1.72378055088511
"2274" "ENSG00000173175" "ADCY5" 0.303066219317659 6.35453488183063 2.14249922840357 0.0847877050176749 0.56007412100462 1.72355778486316
"2275" "ENSG00000184992" "BRI3BP" 0.146868924054638 4.25268096386929 1.83028148659558 0.0847975925253235 0.56007412100462 1.72350305869351
"2276" "ENSG00000117480" "FAAH" 0.222128287978209 4.67829736629102 1.82946288486031 0.084925204503021 0.560670528498415 1.72279720446897
"2277" "ENSG00000119723" "COQ6" 0.162667222082682 2.87108300714221 1.8289226700512 0.0850095113421416 0.560775988507692 1.72233135238303
"2278" "ENSG00000173692" "PSMD1" -0.100707229244706 6.89799654236653 -1.8288781426241 0.0850164636559053 0.560775988507692 -1.72229295284428
"2279" "ENSG00000146005" "PSD2" 0.233865187641197 6.06411668113101 2.10932781750942 0.0851009871418727 0.560775988507692 1.72182630940274
"2280" "ENSG00000150394" "CDH8" 0.493321624261747 5.56625861535264 2.07699910961468 0.085123923148277 0.560775988507692 1.72169974727424
"2281" "ENSG00000260442" "ATP2A1-AS1" 0.216495609559287 -0.5500623055851 2.31197629184016 0.0851457719441962 0.560775988507692 1.72157921007507
"2282" "ENSG00000152977" "ZIC1" -0.789735145222418 8.22272645831072 -2.06274099047667 0.0852239718714302 0.560775988507692 -1.72114799525828
"2283" "ENSG00000115526" "CHST10" -0.219170153916159 6.40881083377674 -2.06384494508499 0.0852497818818779 0.560775988507692 -1.72100574234345
"2284" "ENSG00000165698" "SPACA9" 0.198423506883846 3.3764366256459 1.82726946495166 0.085267971597662 0.560775988507692 1.72090550990704
"2285" "ENSG00000078687" "TNRC6C" 0.111531646919447 6.74743891660296 2.21392589640953 0.0852867283277107 0.560775988507692 1.72080217110339
"2286" "ENSG00000131795" NA -0.119064117420277 6.86873349418908 -2.09622853462587 0.0853143823857703 0.560775988507692 -1.7206498466463
"2287" "ENSG00000263164" "" 0.272635814992974 1.13353941504068 2.19050303933775 0.0853559158547099 0.560803669275414 1.72042114641132
"2288" "ENSG00000064102" "INTS13" -0.19416318520902 4.42364982976519 -2.02704613556275 0.0854010241742116 0.560824979058656 -1.72017286348258
"2289" "ENSG00000225554" NA 0.929096486787305 -0.871300799571733 2.22551394865673 0.0854338065396821 0.560824979058656 1.71999249095842
"2290" "ENSG00000163935" "SFMBT1" 0.114654253196685 3.93820453894228 1.82595988400632 0.08547320109444 0.560838567530592 1.71977581137284
"2291" "ENSG00000179242" "CDH4" 0.424598699346842 6.76141644659376 2.03526385341696 0.0855407985572995 0.56086056038895 1.71940419700042
"2292" "ENSG00000133835" "HSD17B4" -0.0720891395638217 7.02473960876525 -1.82542913846823 0.0855565000797227 0.56086056038895 -1.71931791247698
"2293" "ENSG00000116396" "KCNC4" 0.455749940378144 3.28148363160697 2.03305122824138 0.0856090773336148 0.56086056038895 1.71902907802602
"2294" "ENSG00000243902" "" 0.517395468663749 1.27167613049143 1.82498757360413 0.085625856883552 0.56086056038895 1.71893692933172
"2295" "ENSG00000129480" "DTD2" -0.131763638797044 4.09022384356464 -1.82373355447451 0.0858230962716802 0.561907557550443 -1.7178548371815
"2296" "ENSG00000213465" "ARL2" 0.132385989530181 4.12389317401468 1.82314336504292 0.085916063026524 0.56201937613945 1.7173455009066
"2297" "ENSG00000183833" "MAATS1" 0.598489012288375 3.69872081945281 2.16453097168625 0.0859317815044291 0.56201937613945 1.71725942821535
"2298" "ENSG00000137831" "UACA" 0.40344371788687 4.99594734073287 2.0962356398824 0.0859523842917913 0.56201937613945 1.71714662883477
"2299" "ENSG00000112796" "ENPP5" 0.485518734562614 2.06033803814788 2.13776978991794 0.0860394726591648 0.562063553233564 1.71667006494755
"2300" "ENSG00000185164" "NOMO2" -0.303528082375523 4.54150093460512 -1.99393225958622 0.0860844326934066 0.562063553233564 -1.71642418772073
"2301" "ENSG00000153930" "ANKFN1" 0.557282370262132 2.82360143155404 2.22898922367556 0.0861054337130291 0.562063553233564 1.71630937298864
"2302" "ENSG00000100523" "DDHD1" 0.120982333940142 5.30372488291946 2.11291244115851 0.0861267721332564 0.562063553233564 1.71619273682144
"2303" "ENSG00000179943" "FIZ1" -0.147489401512459 4.96419454349871 -2.09800381031797 0.0861648545581059 0.562063553233564 -1.71598463563716
"2304" "ENSG00000146416" "AIG1" 0.211132706783628 5.08490300925936 2.66658432671019 0.0861835769100314 0.562063553233564 1.71588235469807
"2305" "ENSG00000272971" "" 0.561149177813812 0.225935942015371 2.23959942253197 0.0862940730264635 0.56241502996332 1.71527907538634
"2306" "ENSG00000114416" "FXR1" -0.121881845259198 7.19745638944593 -2.17881302731995 0.0863899750437715 0.56241502996332 -1.71475598152812
"2307" "ENSG00000221983" "UBA52" -0.109094674952707 7.47089806577459 -2.10101334322929 0.0863986284462885 0.56241502996332 -1.71470880495011
"2308" "ENSG00000158828" "PINK1" 0.116745997800692 5.12513255158888 1.81996837777546 0.0864177102722627 0.56241502996332 1.71460478822764
"2309" "ENSG00000178917" "ZNF852" -0.193240458534343 2.60758384144583 -2.07024242825628 0.0865059517063632 0.56241502996332 -1.71412401744464
"2310" "ENSG00000124549" "BTN2A3P" -0.106176014075632 1.92944634696988 -1.81929235988413 0.0865248531396946 0.56241502996332 -1.7140210872058
"2311" "ENSG00000173210" "ABLIM3" 0.384772926921652 5.60300951015866 2.12367483360478 0.086553989320068 0.56241502996332 1.71386245786923
"2312" "ENSG00000253540" "FAM86HP" -0.246581518739138 0.948914525168855 -1.81909916581866 0.0865554941576965 0.56241502996332 -1.71385426608606
"2313" "ENSG00000207631" "MIR641" 0.419601826111005 -0.852851302612193 1.81875933567584 0.0866094151558294 0.56241502996332 1.71356081584412
"2314" "ENSG00000169756" "LIMS1" -0.210476972536151 5.25033746701249 -1.81857933533586 0.0866379878583453 0.56241502996332 -1.71340537654194
"2315" "ENSG00000143669" "LYST" 0.207572212917427 6.21096679959341 2.0697665536993 0.0866491943541252 0.56241502996332 1.71334442301524
"2316" "ENSG00000021574" "SPAST" -0.117689651620237 6.94133364105096 -2.28329190614065 0.0867617007887552 0.562619577857298 -1.71273283895285
"2317" "ENSG00000083844" "ZNF264" 0.14430569666693 4.04897539643139 2.11585422860144 0.0867657147665323 0.562619577857298 1.71271103083498
"2318" "ENSG00000146910" "CNPY1" 0.509534885178879 1.88927930578838 1.81732788732731 0.0868368682009471 0.562619577857298 1.71232458622099
"2319" "ENSG00000109819" "PPARGC1A" 0.376119303968268 4.0751823677783 2.02884517961159 0.0869095958098016 0.562619577857298 1.71192985612603
"2320" "ENSG00000168569" "TMEM223" -0.109750958367265 3.41922067504773 -1.81657658153745 0.0869564586466181 0.562619577857298 -1.71167564868049
"2321" "ENSG00000160282" "FTCD" 0.446843316893189 1.66623212479052 2.14935002945293 0.0869718015874747 0.562619577857298 1.71159244493237
"2322" "ENSG00000134900" "TPP2" -0.118902073640875 5.86849957018571 -2.09720104446115 0.086995699662621 0.562619577857298 -1.71146287085663
"2323" "ENSG00000197798" "FAM118B" -0.0933707220956928 4.79458443655565 -1.8160424449079 0.0870415688683381 0.562619577857298 -1.71121425096879
"2324" "ENSG00000108312" "UBTF" -0.193370129216593 7.39189678774558 -2.09940672400813 0.0870673237970985 0.562619577857298 -1.71107470067342
"2325" "ENSG00000169925" "BRD3" -0.0717308217442077 7.22966680848583 -1.81577421516333 0.0870843366660578 0.562619577857298 -1.71098253655588
"2326" "ENSG00000184922" "FMNL1" 0.388961097656186 3.13698952885147 2.08963222085134 0.0872191732753718 0.562619577857298 1.71025259732588
"2327" "ENSG00000262619" "LINC00621" 0.274966364977674 0.380611692152843 1.81480660751154 0.0872387701181466 0.562619577857298 1.710146585448
"2328" "ENSG00000010256" "UQCRC1" -0.0607625615921386 6.86460719692786 -1.81462949586097 0.0872670637916114 0.562619577857298 -1.70999356073895
"2329" "ENSG00000150977" "RILPL2" 0.202701317430032 1.92709005845547 1.81459125306842 0.0872731741557136 0.562619577857298 1.70996051844245
"2330" "ENSG00000105278" "ZFR2" 0.312930208185326 4.15148689973321 2.02897704457865 0.0873052494415668 0.562619577857298 1.70978709931025
"2331" "ENSG00000108773" "KAT2A" 0.271791881613496 6.39818874817407 2.37916622554291 0.0873469577426044 0.562619577857298 1.70956167492593
"2332" "ENSG00000080823" "MOK" 0.354017804607471 4.90273456455991 2.12329143738281 0.087404529793564 0.562619577857298 1.70925065303916
"2333" "ENSG00000153187" "HNRNPU" -0.0831658068099236 8.99263015740064 -2.16356660948042 0.0874189742830241 0.562619577857298 -1.7091726454146
"2334" "ENSG00000131747" "TOP2A" 0.438318546892073 6.16702284044516 1.81363875627563 0.0874254837572691 0.562619577857298 1.7091374943266
"2335" "ENSG00000106554" "CHCHD3" -0.122968918452996 5.15834617735288 -2.04340930358004 0.0874629356446782 0.562619577857298 -1.70893529557029
"2336" "ENSG00000253696" "KBTBD11-OT1" 0.455955964804745 0.869862545550099 1.81319517057841 0.0874964953200802 0.562619577857298 1.70875416978801
"2337" "ENSG00000105676" "ARMC6" -0.132714746499256 5.17066292576198 -2.17144738021302 0.0875405632144584 0.562619577857298 -1.70851641493155
"2338" "ENSG00000181982" "CCDC149" 0.153398748617628 4.52428405949034 2.02516182012687 0.0876051438280004 0.562619577857298 1.70816816434463
"2339" "ENSG00000103994" "ZNF106" -0.204357336120096 6.96675768011077 -1.99692046706445 0.0876143427601332 0.562619577857298 -1.70811857600868
"2340" "ENSG00000196961" "AP2A1" 0.0780489205216537 7.63964139946378 1.81228795772701 0.0876418846753263 0.562619577857298 1.70797013195541
"2341" "ENSG00000126653" "NSRP1" -0.118118326314749 4.76205735759097 -1.8119263211308 0.0876998994866342 0.562619577857298 -1.70765756966936
"2342" "ENSG00000174177" "CTU2" -0.107094945663889 4.18212567587114 -1.81185967414825 0.087710594875041 0.562619577857298 -1.70759996509304
"2343" "ENSG00000246922" "UBAP1L" 0.181417499641192 5.01102265685618 1.81174428976668 0.0877291142632536 0.562619577857298 1.70750023442646
"2344" "ENSG00000144834" "TAGLN3" -0.226335520896115 6.86078027858082 -1.81095332065984 0.0878561586806252 0.563004090555215 -1.70681653187529
"2345" "ENSG00000166508" "MCM7" -0.239061873111643 6.96760572276047 -2.14949845826377 0.0878963733139967 0.563004090555215 -1.70660027886135
"2346" "ENSG00000136628" "EPRS" -0.0792819617662605 7.45053893180148 -1.8105156816851 0.087926521120101 0.563004090555215 -1.70643821224338
"2347" "ENSG00000140497" "SCAMP2" -0.126803094718097 5.33652657920849 -1.80991425063978 0.0880232983877062 0.563004090555215 -1.7059182659362
"2348" "ENSG00000127561" "SYNGR3" 0.345166015295061 5.42888289229082 2.31596109686492 0.0880649279793875 0.563004090555215 1.70569474825502
"2349" "ENSG00000164011" "ZNF691" -0.198749720702854 3.37765891612121 -2.00498089414638 0.0881296612347904 0.563004090555215 -1.70534735152808
"2350" "ENSG00000145388" "METTL14" -0.120817333087249 5.18491891106308 -2.10974885594263 0.0881539378248896 0.563004090555215 -1.70521712211378
"2351" "ENSG00000196668" "LINC00173" 0.309847041906419 2.26371004308181 2.05373175656092 0.0881763028546555 0.563004090555215 1.70509717266811
"2352" "ENSG00000182405" "PGBD4" 0.153571132048544 2.35106380038402 1.80882142868558 0.0881993856992767 0.563004090555215 1.70497339911654
"2353" "ENSG00000238910" NA 0.875325917086473 -2.8145604247844 1.80871036176549 0.08821729931432 0.563004090555215 1.70487736171942
"2354" "ENSG00000253710" "ALG11" -0.132522551762568 3.17559038551922 -1.80869075354442 0.0882204621913059 0.563004090555215 -1.70486040672645
"2355" "ENSG00000158711" "ELK4" 0.142177556036218 5.21769292433088 1.80853447244216 0.0882456744581021 0.563004090555215 1.70472527077542
"2356" "ENSG00000116685" "KIAA2013" -0.0810967647587443 5.43253617568756 -1.80834553313619 0.0882761638059421 0.563004090555215 -1.70456189162245
"2357" "ENSG00000147421" "HMBOX1" -0.0984478260548894 4.90047039632936 -2.21757669071163 0.0883928259969886 0.563508953513259 -1.70393716943212
"2358" "ENSG00000162599" "NFIA" -0.273915320433531 7.52369268728837 -2.04038377218996 0.0884564161354657 0.563675194593515 -1.70359692617531
"2359" "ENSG00000237037" "NDUFA6-DT" 0.246675464344162 5.06758516773691 2.26325383057507 0.088652818064829 0.563848861015621 1.70254730792821
"2360" "ENSG00000166562" "SEC11C" 0.129200996305243 5.46068294905905 1.80561176644931 0.0887183512800058 0.563848861015621 1.70219749995363
"2361" "ENSG00000162545" "CAMK2N1" 0.142781734709667 7.14449092908501 1.80519625162516 0.088785730893739 0.563848861015621 1.70183805318213
"2362" "ENSG00000196876" "SCN8A" 0.128972548474301 5.64720256544299 1.80470486997188 0.0888654709968585 0.563848861015621 1.7014129513911
"2363" "ENSG00000067445" "TRO" 0.103041728922125 8.39645509269638 2.13575528295905 0.0888793924231239 0.563848861015621 1.70133876651004
"2364" "ENSG00000203727" "SAMD5" 0.494110136196984 3.9992404316482 2.1835458942729 0.0888992195769909 0.563848861015621 1.70123312718546
"2365" "ENSG00000123870" "ZNF137P" -0.216308098415194 1.81701859568652 -2.13550274199453 0.0888996134585409 0.563848861015621 -1.70123102877193
"2366" "ENSG00000183060" "LYSMD4" 0.363181618425407 4.40661486195049 2.06590398337412 0.0889037715237935 0.563848861015621 1.70120887703524
"2367" "ENSG00000168014" "C2CD3" -0.0640093831519758 5.81557404410487 -1.80436463134521 0.0889207208422427 0.563848861015621 -1.7011185896277
"2368" "ENSG00000177302" "TOP3A" -0.105049350120321 5.76144485262245 -2.18650278739801 0.0889670244804711 0.563848861015621 -1.70087200521344
"2369" "ENSG00000156931" "VPS8" 0.0858612096943316 6.53599628049929 2.21219642043605 0.0890438794211752 0.563848861015621 1.70046295168097
"2370" "ENSG00000267632" "" 0.290129278989045 1.74165333368198 1.80340823998582 0.0890761865299221 0.563848861015621 1.70029108490067
"2371" "ENSG00000132842" "AP3B1" -0.181822976638497 5.22162554097432 -2.10676181561542 0.0890770387293561 0.563848861015621 -1.70028655206516
"2372" "ENSG00000186501" "TMEM222" -0.0990201016109325 5.56976790437073 -2.01164796289525 0.089138200541924 0.563848861015621 -1.69996132452393
"2373" "ENSG00000124782" "RREB1" 0.160455717167052 4.6458077309517 1.80293477842562 0.089153238066247 0.563848861015621 1.69988139011888
"2374" "ENSG00000156535" "CD109" 0.401539572312212 3.56867586873815 2.2382977971397 0.0891845013418789 0.563848861015621 1.69971523985011
"2375" "ENSG00000267473" NA -0.222276917436348 3.22211699345116 -2.01214388084353 0.0891994845360975 0.563848861015621 -1.6996356275321
"2376" "ENSG00000100294" "MCAT" -0.102884571361852 4.14948840477431 -1.80233077931946 0.0892516182928557 0.563848861015621 -1.69935870181128
"2377" "ENSG00000169692" "AGPAT2" 0.320824538317057 2.59344709641345 1.80206482702398 0.0892949671774423 0.563848861015621 1.69912853903957
"2378" "ENSG00000010803" "SCMH1" 0.0982889015248669 5.88489140157171 2.06638718760223 0.0893286816987978 0.563848861015621 1.69894959254127
"2379" "ENSG00000215790" "SLC35E2A" 0.21847899077213 4.05065913928566 2.09858951761812 0.08933733916065 0.563848861015621 1.69890365012575
"2380" "ENSG00000133422" "MORC2" -0.0618433998225105 6.32568585038429 -1.80175169234643 0.0893460302337802 0.563848861015621 -1.6988575329523
"2381" "ENSG00000164983" "TMEM65" 0.333322940204645 5.61944097088186 2.00510790607873 0.0893546020871668 0.563848861015621 1.69881205192975
"2382" "ENSG00000166963" "MAP1A" 0.286369921499364 8.35987824865559 2.01323978581092 0.0894315075683047 0.563848861015621 1.69840415960151
"2383" "ENSG00000174405" "LIG4" 0.108586603198607 5.35174932236871 2.00897452956203 0.0894525694246674 0.563848861015621 1.69829250071964
"2384" "ENSG00000105202" "FBL" -0.167044729616902 5.59142692651679 -2.08057683806896 0.0895016541998772 0.563848861015621 -1.69803236120605
"2385" "ENSG00000164574" "GALNT10" -0.191723208774187 5.07533177554434 -1.80074104925519 0.0895110112273036 0.563848861015621 -1.69798278386637
"2386" "ENSG00000174365" "SNHG11" 0.108433701188098 4.04429213343178 1.80059811476073 0.0895343659246154 0.563848861015621 1.69785905937956
"2387" "ENSG00000142546" "NOSIP" -0.13605311726655 5.14797812571232 -2.38069747677273 0.0896360925676987 0.564106601024973 -1.69732045243956
"2388" "ENSG00000262333" "HNRNPA1P16" 0.190670777517407 0.826935966880806 1.79988859340434 0.089650376896555 0.564106601024973 1.6972448613349
"2389" "ENSG00000186193" "SAPCD2" -0.306481820211203 2.68829394277681 -1.79938222514904 0.0897332517351308 0.564391728996264 -1.69680648800069
"2390" "ENSG00000122965" "RBM19" -0.102938135574875 5.16111859747841 -1.79742095233375 0.0900548782265013 0.565944769582933 -1.69510829881932
"2391" "ENSG00000146386" "ABRACL" -0.235655800721972 3.51510822485434 -1.79698426345519 0.0901266276905242 0.565944769582933 -1.69473012750871
"2392" "ENSG00000214006" NA 0.54521514443079 -1.37707116263118 2.03616502207332 0.0901278267204573 0.565944769582933 1.69472380981677
"2393" "ENSG00000121753" "ADGRB2" 0.232885368086755 7.94387170738192 2.00930561300112 0.0901308288042033 0.565944769582933 1.69470799212613
"2394" "ENSG00000221322" NA 0.947455542273537 -3.75696554876848 2.07231030503297 0.0901910229218852 0.566086178122075 1.69439092455389
"2395" "ENSG00000236088" "COX10-AS1" -0.155177886008275 3.34040946867037 -2.36222369293525 0.0902902027915186 0.566329505369591 -1.69386887398637
"2396" "ENSG00000187987" "ZSCAN23" -0.271368710124567 3.23654123634357 -1.98336206483808 0.0903699766952254 0.566329505369591 -1.69344930484776
"2397" "ENSG00000103460" "TOX3" -0.225960775547493 6.5253851233254 -2.07438118483325 0.0903735861242198 0.566329505369591 -1.69343032818126
"2398" "ENSG00000141428" "C18orf21" -0.193026043328995 3.78106234525056 -1.96593970444655 0.090380550637314 0.566329505369591 -1.69339371379662
"2399" "ENSG00000204386" "NEU1" -0.13549657067109 4.93103114610762 -2.01719233912658 0.0904555961805883 0.566563479870579 -1.6929993224279
"2400" "ENSG00000172500" "FIBP" -0.0889947914796002 5.82034149821021 -1.7944409500154 0.0905454994899226 0.566890281389824 -1.69252719458048
"2401" "ENSG00000105376" "ICAM5" 0.305843841453931 3.34550708230984 1.79381270840714 0.0906492303674822 0.567303346731274 1.69198291951827
"2402" "ENSG00000160613" "PCSK7" -0.0866126425757278 6.45561837970392 -1.7933561002171 0.0907246876698509 0.567393868764142 -1.69158731036277
"2403" "ENSG00000128641" "MYO1B" -0.363653833178168 6.99365200460852 -2.08826873539086 0.090739216467472 0.567393868764142 -1.69151116885983
"2404" "ENSG00000160877" "NACC1" -0.155184735230368 6.23855036062405 -2.33212815032811 0.0908381801678397 0.567626129076051 -1.6909927875563
"2405" "ENSG00000185753" "CXorf38" -0.197619346976403 3.38723127438714 -2.15654053593723 0.0908519127131574 0.567626129076051 -1.69092089106566
"2406" "ENSG00000074582" "BCS1L" -0.0931447501952939 4.7900337334392 -1.95924361419419 0.0909497644542043 0.568001313669524 -1.69040884291479
"2407" "ENSG00000136160" "EDNRB" 0.511126977368175 7.94983736272975 2.12374449065768 0.0910168113708612 0.568115652368658 1.69005824897538
"2408" "ENSG00000270059" "" 0.310881843769203 2.39358565449797 2.548968126609 0.0911372854440334 0.568115652368658 1.6894288014556
"2409" "ENSG00000127080" "IPPK" -0.242786996770927 2.82395874392191 -2.00860932807126 0.0911616848900234 0.568115652368658 -1.6893014018049
"2410" "ENSG00000089220" "PEBP1" 0.118018740729587 7.92200031288586 1.79069524507336 0.0911655061080524 0.568115652368658 1.68928145212012
"2411" "ENSG00000168137" "SETD5" 0.0658589070894596 8.41412061051267 1.79045500135376 0.0912053989923409 0.568115652368658 1.68907322084623
"2412" "ENSG00000030066" "NUP160" -0.133932893451734 6.45305001700415 -2.11534069611666 0.0912484633970573 0.568115652368658 -1.68884851717071
"2413" "ENSG00000183798" "EMILIN3" 0.835319411903915 2.56229775158987 2.01840106161544 0.0912599674461941 0.568115652368658 1.68878850517886
"2414" "ENSG00000142002" "DPP9" -0.11193231893219 5.003393298414 -1.7900225610536 0.0912772449829242 0.568115652368658 -1.68869838665209
"2415" "ENSG00000161381" "PLXDC1" 0.435112302908733 3.54267814865442 2.08323168880509 0.0913083522208378 0.568115652368658 1.68853616785431
"2416" "ENSG00000213777" "" -0.464520080854752 0.533209011062483 -2.28671410085426 0.0914069331195697 0.568389293593682 -1.68802237904567
"2417" "ENSG00000089053" "ANAPC5" -0.0987949171126878 7.15843421242466 -2.19480434464579 0.0914279863314209 0.568389293593682 -1.68791271059841
"2418" "ENSG00000188176" "SMTNL2" 0.890523154726536 2.26666264680468 2.10014541644785 0.0915297200935475 0.568624562416232 1.68738305433092
"2419" "ENSG00000197044" "ZNF441" 0.420309764262757 4.3762863606699 2.41667864230503 0.0915415158049291 0.568624562416232 1.68732167296054
"2420" "ENSG00000213888" "LINC01521" 0.136080390897897 3.29906191748317 1.78775934629458 0.0916540664541078 0.569088430801415 1.68673631235762
"2421" "ENSG00000049089" "COL9A2" -0.351459102320721 3.62526050129148 -2.04071494196821 0.0918490159182394 0.569759036148696 -1.68572377214104
"2422" "ENSG00000024048" "UBR2" 0.0546350683973132 6.24518008444508 1.78606654963603 0.0919368039583401 0.569759036148696 1.685268377166
"2423" "ENSG00000180881" "CAPS2" 0.325683222167578 2.8768405413408 2.02720781253223 0.0919520452162517 0.569759036148696 1.68518934968915
"2424" "ENSG00000106397" "PLOD3" -0.152981875433623 5.54991427933432 -1.78592069511612 0.0919612008365265 0.569759036148696 -1.68514188192377
